净值日期,净值日期,累计净值
2015-06-25,2015-06-25,0.952
2015-06-26,2015-06-26,0.952
2015-06-29,2015-06-29,0.934
2015-06-30,2015-06-30,0.936
2015-07-01,2015-07-01,0.929
2015-07-02,2015-07-02,0.932
2015-07-03,2015-07-03,0.93
2015-07-06,2015-07-06,0.916
2015-07-07,2015-07-07,0.917
2015-07-08,2015-07-08,0.906
2015-07-09,2015-07-09,0.911
2015-07-10,2015-07-10,0.917
2015-07-13,2015-07-13,0.923
2015-07-14,2015-07-14,0.928
2015-07-15,2015-07-15,0.922
2015-07-16,2015-07-16,0.923
2015-07-17,2015-07-17,0.914
2015-07-20,2015-07-20,0.904
2015-07-21,2015-07-21,0.903
2015-07-22,2015-07-22,0.894
2015-07-23,2015-07-23,0.892
2015-07-24,2015-07-24,0.876
2015-07-27,2015-07-27,0.862
2015-07-28,2015-07-28,0.879
2015-07-29,2015-07-29,0.893
2015-07-30,2015-07-30,0.895
2015-07-31,2015-07-31,0.883
2015-08-03,2015-08-03,0.869
2015-08-04,2015-08-04,0.865
2015-08-05,2015-08-05,0.863
2015-08-06,2015-08-06,0.869
2015-08-07,2015-08-07,0.86
2015-08-10,2015-08-10,0.877
2015-08-11,2015-08-11,0.888
2015-08-12,2015-08-12,0.909
2015-08-13,2015-08-13,0.911
2015-08-14,2015-08-14,0.909
2015-08-17,2015-08-17,0.906
2015-08-18,2015-08-18,0.9
2015-08-19,2015-08-19,0.881
2015-08-20,2015-08-20,0.866
2015-08-21,2015-08-21,0.843
2015-08-24,2015-08-24,0.802
2015-08-25,2015-08-25,0.806
2015-08-26,2015-08-26,0.817
2015-08-27,2015-08-27,0.856
2015-08-28,2015-08-28,0.871
2015-08-31,2015-08-31,0.876
2015-09-01,2015-09-01,0.849
2015-09-02,2015-09-02,0.848
2015-09-07,2015-09-07,0.834
2015-09-08,2015-09-08,0.845
2015-09-09,2015-09-09,0.84
2015-09-10,2015-09-10,0.839
2015-09-11,2015-09-11,0.833
2015-09-14,2015-09-14,0.831
2015-09-15,2015-09-15,0.837
2015-09-16,2015-09-16,0.858
2015-09-17,2015-09-17,0.858
2015-09-18,2015-09-18,0.839
2015-09-21,2015-09-21,0.84
2015-09-22,2015-09-22,0.827
2015-09-23,2015-09-23,0.82
2015-09-24,2015-09-24,0.816
2015-09-25,2015-09-25,0.822
2015-09-28,2015-09-28,0.799
2015-09-29,2015-09-29,0.801
2015-09-30,2015-09-30,0.815
2015-10-08,2015-10-08,0.911
2015-10-09,2015-10-09,0.912
2015-10-12,2015-10-12,0.901
2015-10-13,2015-10-13,0.89
2015-10-14,2015-10-14,0.895
2015-10-15,2015-10-15,0.908
2015-10-16,2015-10-16,0.91
2015-10-19,2015-10-19,0.896
2015-10-20,2015-10-20,0.898
2015-10-21,2015-10-21,0.89
2015-10-22,2015-10-22,0.903
2015-10-23,2015-10-23,0.901
2015-10-26,2015-10-26,0.881
2015-10-27,2015-10-27,0.869
2015-10-28,2015-10-28,0.885
2015-10-29,2015-10-29,0.886
2015-10-30,2015-10-30,0.887
2015-11-02,2015-11-02,0.898
2015-11-03,2015-11-03,0.923
2015-11-04,2015-11-04,0.92
2015-11-05,2015-11-05,0.909
2015-11-06,2015-11-06,0.903
2015-11-09,2015-11-09,0.894
2015-11-10,2015-11-10,0.893
2015-11-11,2015-11-11,0.88
2015-11-12,2015-11-12,0.864
2015-11-13,2015-11-13,0.858
2015-11-16,2015-11-16,0.879
2015-11-17,2015-11-17,0.88
2015-11-18,2015-11-18,0.891
2015-11-19,2015-11-19,0.887
2015-11-20,2015-11-20,0.88
2015-11-23,2015-11-23,0.883
2015-11-24,2015-11-24,0.893
2015-11-25,2015-11-25,0.89
2015-11-26,2015-11-26,0.892
2015-11-27,2015-11-27,0.883
2015-11-30,2015-11-30,0.884
2015-12-01,2015-12-01,0.889
2015-12-02,2015-12-02,0.874
2015-12-03,2015-12-03,0.859
2015-12-04,2015-12-04,0.85
2015-12-07,2015-12-07,0.823
2015-12-08,2015-12-08,0.816
2015-12-09,2015-12-09,0.825
2015-12-10,2015-12-10,0.832
2015-12-11,2015-12-11,0.809
2015-12-14,2015-12-14,0.807
2015-12-15,2015-12-15,0.826
2015-12-16,2015-12-16,0.824
2015-12-17,2015-12-17,0.814
2015-12-18,2015-12-18,0.804
2015-12-21,2015-12-21,0.799
2015-12-22,2015-12-22,0.808
2015-12-23,2015-12-23,0.837
2015-12-24,2015-12-24,0.836
2015-12-25,2015-12-25,0.836
2015-12-28,2015-12-28,0.826
2015-12-29,2015-12-29,0.83
2015-12-30,2015-12-30,0.818
2015-12-31,2015-12-31,0.821
2016-01-04,2016-01-04,0.817
2016-01-05,2016-01-05,0.82
2016-01-06,2016-01-06,0.795
2016-01-07,2016-01-07,0.778
2016-01-08,2016-01-08,0.771
2016-01-11,2016-01-11,0.758
2016-01-12,2016-01-12,0.757
2016-01-13,2016-01-13,0.748
2016-01-14,2016-01-14,0.767
2016-01-15,2016-01-15,0.748
2016-01-18,2016-01-18,0.744
2016-01-19,2016-01-19,0.735
2016-01-20,2016-01-20,0.715
2016-01-21,2016-01-21,0.733
2016-01-22,2016-01-22,0.761
2016-01-25,2016-01-25,0.741
2016-01-26,2016-01-26,0.756
2016-01-27,2016-01-27,0.76
2016-01-28,2016-01-28,0.778
2016-01-29,2016-01-29,0.798
2016-02-01,2016-02-01,0.781
2016-02-02,2016-02-02,0.756
2016-02-03,2016-02-03,0.772
2016-02-04,2016-02-04,0.785
2016-02-05,2016-02-05,0.774
2016-02-15,2016-02-15,0.758
2016-02-16,2016-02-16,0.762
2016-02-17,2016-02-17,0.783
2016-02-18,2016-02-18,0.778
2016-02-19,2016-02-19,0.771
2016-02-22,2016-02-22,0.789
2016-02-23,2016-02-23,0.773
2016-02-24,2016-02-24,0.773
2016-02-25,2016-02-25,0.775
2016-02-26,2016-02-26,0.783
2016-02-29,2016-02-29,0.783
2016-03-01,2016-03-01,0.794
2016-03-02,2016-03-02,0.81
2016-03-03,2016-03-03,0.824
2016-03-04,2016-03-04,0.836
2016-03-07,2016-03-07,0.849
2016-03-08,2016-03-08,0.822
2016-03-09,2016-03-09,0.832
2016-03-10,2016-03-10,0.828
2016-03-11,2016-03-11,0.845
2016-03-14,2016-03-14,0.84
2016-03-15,2016-03-15,0.836
2016-03-16,2016-03-16,0.851
2016-03-17,2016-03-17,0.868
2016-03-18,2016-03-18,0.864
2016-03-21,2016-03-21,0.863
2016-03-22,2016-03-22,0.864
2016-03-23,2016-03-23,0.845
2016-03-24,2016-03-24,0.844
2016-03-25,2016-03-25,0.845
2016-03-28,2016-03-28,0.844
2016-03-29,2016-03-29,0.842
2016-03-30,2016-03-30,0.852
2016-03-31,2016-03-31,0.847
2016-04-01,2016-04-01,0.834
2016-04-05,2016-04-05,0.82
2016-04-06,2016-04-06,0.833
2016-04-07,2016-04-07,0.83
2016-04-08,2016-04-08,0.847
2016-04-11,2016-04-11,0.848
2016-04-12,2016-04-12,0.869
2016-04-13,2016-04-13,0.88
2016-04-14,2016-04-14,0.882
2016-04-15,2016-04-15,0.872
2016-04-18,2016-04-18,0.875
2016-04-19,2016-04-19,0.894
2016-04-20,2016-04-20,0.899
2016-04-21,2016-04-21,0.903
2016-04-22,2016-04-22,0.911
2016-04-25,2016-04-25,0.904
2016-04-26,2016-04-26,0.911
2016-04-27,2016-04-27,0.924
2016-04-28,2016-04-28,0.922
2016-04-29,2016-04-29,0.914
2016-05-03,2016-05-03,0.892
2016-05-04,2016-05-04,0.884
2016-05-05,2016-05-05,0.889
2016-05-06,2016-05-06,0.888
2016-05-09,2016-05-09,0.874
2016-05-10,2016-05-10,0.887
2016-05-11,2016-05-11,0.891
2016-05-12,2016-05-12,0.89
2016-05-13,2016-05-13,0.886
2016-05-16,2016-05-16,0.897
2016-05-17,2016-05-17,0.898
2016-05-18,2016-05-18,0.891
2016-05-19,2016-05-19,0.888
2016-05-20,2016-05-20,0.892
2016-05-23,2016-05-23,0.885
2016-05-24,2016-05-24,0.89
2016-05-25,2016-05-25,0.908
2016-05-26,2016-05-26,0.905
2016-05-27,2016-05-27,0.905
2016-05-30,2016-05-30,0.907
2016-05-31,2016-05-31,0.902
2016-06-01,2016-06-01,0.9
2016-06-02,2016-06-02,0.897
2016-06-03,2016-06-03,0.899
2016-06-06,2016-06-06,0.913
2016-06-07,2016-06-07,0.934
2016-06-08,2016-06-08,0.937
2016-06-13,2016-06-13,0.908
2016-06-14,2016-06-14,0.9
2016-06-15,2016-06-15,0.901
2016-06-16,2016-06-16,0.894
2016-06-17,2016-06-17,0.906
2016-06-20,2016-06-20,0.92
2016-06-21,2016-06-21,0.928
2016-06-22,2016-06-22,0.928
2016-06-23,2016-06-23,0.939
2016-06-24,2016-06-24,0.909
2016-06-27,2016-06-27,0.89
2016-06-28,2016-06-28,0.909
2016-06-29,2016-06-29,0.928
2016-06-30,2016-06-30,0.938
2016-07-01,2016-07-01,0.946
2016-07-04,2016-07-04,0.947
2016-07-05,2016-07-05,0.935
2016-07-06,2016-07-06,0.933
2016-07-07,2016-07-07,0.93
2016-07-08,2016-07-08,0.939
2016-07-11,2016-07-11,0.942
2016-07-12,2016-07-12,0.961
2016-07-13,2016-07-13,0.957
2016-07-14,2016-07-14,0.961
2016-07-15,2016-07-15,0.962
2016-07-18,2016-07-18,0.962
2016-07-19,2016-07-19,0.959
2016-07-20,2016-07-20,0.955
2016-07-21,2016-07-21,0.95
2016-07-22,2016-07-22,0.947
2016-07-25,2016-07-25,0.932
2016-07-26,2016-07-26,0.932
2016-07-27,2016-07-27,0.924
2016-07-28,2016-07-28,0.92
2016-07-29,2016-07-29,0.923
2016-08-01,2016-08-01,0.903
2016-08-02,2016-08-02,0.902
2016-08-03,2016-08-03,0.91
2016-08-04,2016-08-04,0.918
2016-08-05,2016-08-05,0.925
2016-08-08,2016-08-08,0.936
2016-08-09,2016-08-09,0.935
2016-08-10,2016-08-10,0.927
2016-08-11,2016-08-11,0.935
2016-08-12,2016-08-12,0.944
2016-08-15,2016-08-15,0.95
2016-08-16,2016-08-16,0.95
2016-08-17,2016-08-17,0.95
2016-08-18,2016-08-18,0.965
2016-08-19,2016-08-19,0.96
2016-08-22,2016-08-22,0.955
2016-08-23,2016-08-23,0.958
2016-08-24,2016-08-24,0.952
2016-08-25,2016-08-25,0.952
2016-08-26,2016-08-26,0.952
2016-08-29,2016-08-29,0.958
2016-08-30,2016-08-30,0.956
2016-08-31,2016-08-31,0.944
2016-09-01,2016-09-01,0.937
2016-09-02,2016-09-02,0.95
2016-09-05,2016-09-05,0.956
2016-09-06,2016-09-06,0.961
2016-09-07,2016-09-07,0.967
2016-09-08,2016-09-08,0.979
2016-09-09,2016-09-09,0.959
2016-09-12,2016-09-12,0.962
2016-09-13,2016-09-13,0.937
2016-09-14,2016-09-14,0.931
2016-09-19,2016-09-19,0.931
2016-09-20,2016-09-20,0.922
2016-09-21,2016-09-21,0.936
2016-09-22,2016-09-22,0.943
2016-09-23,2016-09-23,0.936
2016-09-26,2016-09-26,0.93
2016-09-27,2016-09-27,0.922
2016-09-28,2016-09-28,0.948
2016-09-29,2016-09-29,0.961
2016-09-30,2016-09-30,0.966
2016-10-10,2016-10-10,0.988
2016-10-11,2016-10-11,0.982
2016-10-12,2016-10-12,0.98
2016-10-13,2016-10-13,0.973
2016-10-14,2016-10-14,0.971
2016-10-17,2016-10-17,0.968
2016-10-18,2016-10-18,0.973
2016-10-19,2016-10-19,0.984
2016-10-20,2016-10-20,0.983
2016-10-21,2016-10-21,0.984
2016-10-24,2016-10-24,0.983
2016-10-25,2016-10-25,0.98
2016-10-26,2016-10-26,0.976
2016-10-27,2016-10-27,0.976
2016-10-28,2016-10-28,0.973
2016-10-31,2016-10-31,0.96
2016-11-01,2016-11-01,0.96
2016-11-02,2016-11-02,0.945
2016-11-03,2016-11-03,0.944
2016-11-04,2016-11-04,0.94
2016-11-07,2016-11-07,0.959
2016-11-08,2016-11-08,0.962
2016-11-09,2016-11-09,0.972
2016-11-10,2016-11-10,0.973
2016-11-11,2016-11-11,0.959
2016-11-14,2016-11-14,0.959
2016-11-15,2016-11-15,0.983
2016-11-16,2016-11-16,0.98
2016-11-17,2016-11-17,0.981
2016-11-18,2016-11-18,0.982
2016-11-21,2016-11-21,1.003
2016-11-22,2016-11-22,1.004
2016-11-23,2016-11-23,1.008
2016-11-24,2016-11-24,1.01
2016-11-25,2016-11-25,1.005
2016-11-28,2016-11-28,0.993
2016-11-29,2016-11-29,0.979
2016-11-30,2016-11-30,1.024
2016-12-01,2016-12-01,1.033
2016-12-02,2016-12-02,1.032
2016-12-05,2016-12-05,1.039
2016-12-06,2016-12-06,1.038
2016-12-07,2016-12-07,1.047
2016-12-08,2016-12-08,1.052
2016-12-09,2016-12-09,1.056
2016-12-12,2016-12-12,1.069
2016-12-13,2016-12-13,1.08
2016-12-14,2016-12-14,1.065
2016-12-15,2016-12-15,1.066
2016-12-16,2016-12-16,1.075
2016-12-19,2016-12-19,1.07
2016-12-20,2016-12-20,1.07
2016-12-21,2016-12-21,1.071
2016-12-22,2016-12-22,1.072
2016-12-23,2016-12-23,1.069
2016-12-26,2016-12-26,1.069
2016-12-27,2016-12-27,1.071
2016-12-28,2016-12-28,1.069
2016-12-29,2016-12-29,1.068
2016-12-30,2016-12-30,1.065
2016-12-31,2016-12-31,1.065
2017-01-03,2017-01-03,1.081
2017-01-04,2017-01-04,1.08
2017-01-05,2017-01-05,1.078
2017-01-06,2017-01-06,1.069
2017-01-09,2017-01-09,1.066
2017-01-10,2017-01-10,1.06
2017-01-11,2017-01-11,1.066
2017-01-12,2017-01-12,1.064
2017-01-13,2017-01-13,1.06
2017-01-16,2017-01-16,1.057
2017-01-17,2017-01-17,1.061
2017-01-18,2017-01-18,1.056
2017-01-19,2017-01-19,1.046
2017-01-20,2017-01-20,1.052
2017-01-23,2017-01-23,1.039
2017-01-24,2017-01-24,1.047
2017-01-25,2017-01-25,1.055
2017-01-26,2017-01-26,1.056
2017-02-03,2017-02-03,1.039
2017-02-06,2017-02-06,1.03
2017-02-07,2017-02-07,1.017
2017-02-08,2017-02-08,1.018
2017-02-09,2017-02-09,1.024
2017-02-10,2017-02-10,1.033
2017-02-13,2017-02-13,1.036
2017-02-14,2017-02-14,1.037
2017-02-15,2017-02-15,1.031
2017-02-16,2017-02-16,1.023
2017-02-17,2017-02-17,1.015
2017-02-20,2017-02-20,1.017
2017-02-21,2017-02-21,1.026
2017-02-22,2017-02-22,1.014
2017-02-23,2017-02-23,1.014
2017-02-24,2017-02-24,1.004
2017-02-27,2017-02-27,1.008
2017-02-28,2017-02-28,1.003
2017-03-01,2017-03-01,1.017
2017-03-02,2017-03-02,1.009
2017-03-03,2017-03-03,1.01
2017-03-06,2017-03-06,1.012
2017-03-07,2017-03-07,1.008
2017-03-08,2017-03-08,0.99
2017-03-09,2017-03-09,0.987
2017-03-10,2017-03-10,0.991
2017-03-13,2017-03-13,0.991
2017-03-14,2017-03-14,0.981
2017-03-15,2017-03-15,0.995
2017-03-16,2017-03-16,0.997
2017-03-17,2017-03-17,0.997
2017-03-20,2017-03-20,0.997
2017-03-21,2017-03-21,0.993
2017-03-22,2017-03-22,0.99
2017-03-23,2017-03-23,0.989
2017-03-24,2017-03-24,0.986
2017-03-27,2017-03-27,0.982
2017-03-28,2017-03-28,0.995
2017-03-29,2017-03-29,1.007
2017-03-30,2017-03-30,1.007
2017-03-31,2017-03-31,1.005
2017-04-05,2017-04-05,1.01
2017-04-06,2017-04-06,1.016
2017-04-07,2017-04-07,1.015
2017-04-10,2017-04-10,1.018
2017-04-11,2017-04-11,1.016
2017-04-12,2017-04-12,1.013
2017-04-13,2017-04-13,0.998
2017-04-14,2017-04-14,0.998
2017-04-17,2017-04-17,1.001
2017-04-18,2017-04-18,0.99
2017-04-19,2017-04-19,0.978
2017-04-20,2017-04-20,0.979
2017-04-21,2017-04-21,0.978
2017-04-24,2017-04-24,0.986
2017-04-25,2017-04-25,0.994
2017-04-26,2017-04-26,0.993
2017-04-27,2017-04-27,0.981
2017-04-28,2017-04-28,0.982
2017-05-02,2017-05-02,0.979
2017-05-03,2017-05-03,0.979
2017-05-04,2017-05-04,0.964
2017-05-05,2017-05-05,0.977
2017-05-08,2017-05-08,0.984
2017-05-09,2017-05-09,0.981
2017-05-10,2017-05-10,0.992
2017-05-11,2017-05-11,0.989
2017-05-12,2017-05-12,0.987
2017-05-15,2017-05-15,0.994
2017-05-16,2017-05-16,0.994
2017-05-17,2017-05-17,0.983
2017-05-18,2017-05-18,0.976
2017-05-19,2017-05-19,0.99
2017-05-22,2017-05-22,0.988
2017-05-23,2017-05-23,0.989
2017-05-24,2017-05-24,0.988
2017-05-25,2017-05-25,0.976
2017-05-26,2017-05-26,0.972
2017-05-31,2017-05-31,0.955
2017-06-01,2017-06-01,0.952
2017-06-02,2017-06-02,0.943
2017-06-05,2017-06-05,0.942
2017-06-06,2017-06-06,0.949
2017-06-07,2017-06-07,0.936
2017-06-08,2017-06-08,0.934
2017-06-09,2017-06-09,0.947
2017-06-12,2017-06-12,0.95
2017-06-13,2017-06-13,0.956
2017-06-14,2017-06-14,0.941
2017-06-15,2017-06-15,0.931
2017-06-16,2017-06-16,0.943
2017-06-19,2017-06-19,0.942
2017-06-20,2017-06-20,0.929
2017-06-21,2017-06-21,0.919
2017-06-22,2017-06-22,0.919
2017-06-23,2017-06-23,0.926
2017-06-26,2017-06-26,0.925
2017-06-27,2017-06-27,0.928
2017-06-28,2017-06-28,0.93
2017-06-29,2017-06-29,0.931
2017-06-30,2017-06-30,0.928
2017-07-03,2017-07-03,0.942
2017-07-04,2017-07-04,0.944
2017-07-05,2017-07-05,0.929
2017-07-06,2017-07-06,0.923
2017-07-07,2017-07-07,0.918
2017-07-10,2017-07-10,0.921
2017-07-11,2017-07-11,0.924
2017-07-12,2017-07-12,0.929
2017-07-13,2017-07-13,0.932
2017-07-14,2017-07-14,0.937
2017-07-17,2017-07-17,0.935
2017-07-18,2017-07-18,0.932
2017-07-19,2017-07-19,0.942
2017-07-20,2017-07-20,0.942
2017-07-21,2017-07-21,0.933
2017-07-24,2017-07-24,0.93
2017-07-25,2017-07-25,0.94
2017-07-26,2017-07-26,0.942
2017-07-27,2017-07-27,0.946
2017-07-28,2017-07-28,0.944
2017-07-31,2017-07-31,0.946
2017-08-01,2017-08-01,0.948
2017-08-02,2017-08-02,0.948
2017-08-03,2017-08-03,0.941
2017-08-04,2017-08-04,0.944
2017-08-07,2017-08-07,0.94
2017-08-08,2017-08-08,0.939
2017-08-09,2017-08-09,0.935
2017-08-10,2017-08-10,0.923
2017-08-11,2017-08-11,0.913
2017-08-14,2017-08-14,0.912
2017-08-15,2017-08-15,0.909
2017-08-16,2017-08-16,0.905
2017-08-17,2017-08-17,0.898
2017-08-18,2017-08-18,0.899
2017-08-21,2017-08-21,0.897
2017-08-22,2017-08-22,0.903
2017-08-23,2017-08-23,0.906
2017-08-24,2017-08-24,0.905
2017-08-25,2017-08-25,0.909
2017-08-28,2017-08-28,0.906
2017-08-29,2017-08-29,0.903
2017-08-30,2017-08-30,0.902
2017-08-31,2017-08-31,0.905
2017-09-01,2017-09-01,0.911
2017-09-04,2017-09-04,0.909
2017-09-05,2017-09-05,0.907
2017-09-06,2017-09-06,0.917
2017-09-07,2017-09-07,0.92
2017-09-08,2017-09-08,0.911
2017-09-11,2017-09-11,0.917
2017-09-12,2017-09-12,0.925
2017-09-13,2017-09-13,0.935
2017-09-14,2017-09-14,0.939
2017-09-15,2017-09-15,0.94
2017-09-18,2017-09-18,0.945
2017-09-19,2017-09-19,0.948
2017-09-20,2017-09-20,0.957
2017-09-21,2017-09-21,0.96
2017-09-22,2017-09-22,0.965
2017-09-25,2017-09-25,0.977
2017-09-26,2017-09-26,0.978
2017-09-27,2017-09-27,0.982
2017-09-28,2017-09-28,0.982
2017-09-29,2017-09-29,0.985
2017-10-09,2017-10-09,0.98
2017-10-10,2017-10-10,0.979
2017-10-11,2017-10-11,0.977
2017-10-12,2017-10-12,0.974
2017-10-13,2017-10-13,0.976
2017-10-16,2017-10-16,0.978
2017-10-17,2017-10-17,0.978
2017-10-18,2017-10-18,0.974
2017-10-19,2017-10-19,0.973
2017-10-20,2017-10-20,0.974
2017-10-23,2017-10-23,0.969
2017-10-24,2017-10-24,0.972
2017-10-25,2017-10-25,0.966
2017-10-26,2017-10-26,0.968
2017-10-27,2017-10-27,0.974
2017-10-30,2017-10-30,0.981
2017-10-31,2017-10-31,0.985
2017-11-01,2017-11-01,0.992
2017-11-02,2017-11-02,0.991
2017-11-03,2017-11-03,0.99
2017-11-06,2017-11-06,1.009
2017-11-07,2017-11-07,1.012
2017-11-08,2017-11-08,1.011
2017-11-09,2017-11-09,1.013
2017-11-10,2017-11-10,1.008
2017-11-13,2017-11-13,1.003
2017-11-14,2017-11-14,0.987
2017-11-15,2017-11-15,0.975
2017-11-16,2017-11-16,0.973
2017-11-17,2017-11-17,0.977
2017-11-20,2017-11-20,0.974
2017-11-21,2017-11-21,0.979
2017-11-22,2017-11-22,0.984
2017-11-23,2017-11-23,0.983
2017-11-24,2017-11-24,0.981
2017-11-27,2017-11-27,0.974
2017-11-28,2017-11-28,0.981
2017-11-29,2017-11-29,0.981
2017-11-30,2017-11-30,0.987
2017-12-01,2017-12-01,0.995
2017-12-04,2017-12-04,0.998
2017-12-05,2017-12-05,0.996
2017-12-06,2017-12-06,0.987
2017-12-07,2017-12-07,0.987
2017-12-08,2017-12-08,0.992
2017-12-11,2017-12-11,0.998
2017-12-12,2017-12-12,1.002
2017-12-13,2017-12-13,0.999
2017-12-14,2017-12-14,0.994
2017-12-15,2017-12-15,0.992
2017-12-18,2017-12-18,0.999
2017-12-19,2017-12-19,0.998
2017-12-20,2017-12-20,1.006
2017-12-21,2017-12-21,1.018
2017-12-22,2017-12-22,1.021
2017-12-25,2017-12-25,1.019
2017-12-26,2017-12-26,1.02
2017-12-27,2017-12-27,1.021
2017-12-28,2017-12-28,1.023
2017-12-29,2017-12-29,1.021
2017-12-31,2017-12-31,1.021
2018-01-02,2018-01-02,1.032
2018-01-03,2018-01-03,1.044
2018-01-04,2018-01-04,1.055
2018-01-05,2018-01-05,1.055
2018-01-08,2018-01-08,1.058
2018-01-09,2018-01-09,1.059
2018-01-10,2018-01-10,1.062
2018-01-11,2018-01-11,1.075
2018-01-12,2018-01-12,1.081
2018-01-15,2018-01-15,1.077
2018-01-16,2018-01-16,1.066
2018-01-17,2018-01-17,1.07
2018-01-18,2018-01-18,1.066
2018-01-19,2018-01-19,1.06
2018-01-22,2018-01-22,1.074
2018-01-23,2018-01-23,1.074
2018-01-24,2018-01-24,1.075
2018-01-25,2018-01-25,1.071
2018-01-26,2018-01-26,1.067
2018-01-29,2018-01-29,1.054
2018-01-30,2018-01-30,1.034
2018-01-31,2018-01-31,1.034
2018-02-01,2018-02-01,1.036
2018-02-02,2018-02-02,1.01
2018-02-05,2018-02-05,0.981
2018-02-06,2018-02-06,0.975
2018-02-07,2018-02-07,0.967
2018-02-08,2018-02-08,0.941
2018-02-09,2018-02-09,0.941
2018-02-12,2018-02-12,0.949
2018-02-13,2018-02-13,0.951
2018-02-14,2018-02-14,0.963
2018-02-22,2018-02-22,0.967
2018-02-23,2018-02-23,0.98
2018-02-26,2018-02-26,0.986
2018-02-27,2018-02-27,0.974
2018-02-28,2018-02-28,0.957
2018-03-01,2018-03-01,0.953
2018-03-02,2018-03-02,0.95
2018-03-05,2018-03-05,0.96
2018-03-06,2018-03-06,0.962
2018-03-07,2018-03-07,0.955
2018-03-08,2018-03-08,0.955
2018-03-09,2018-03-09,0.968
2018-03-12,2018-03-12,0.969
2018-03-13,2018-03-13,0.964
2018-03-14,2018-03-14,0.958
2018-03-15,2018-03-15,0.953
2018-03-16,2018-03-16,0.963
2018-03-19,2018-03-19,0.95
2018-03-20,2018-03-20,0.957
2018-03-21,2018-03-21,0.977
2018-03-22,2018-03-22,0.962
2018-03-23,2018-03-23,0.958
2018-03-26,2018-03-26,0.968
2018-03-27,2018-03-27,0.961
2018-03-28,2018-03-28,0.947
2018-03-29,2018-03-29,0.965
2018-03-30,2018-03-30,0.962
2018-04-02,2018-04-02,0.949
2018-04-03,2018-04-03,0.96
2018-04-04,2018-04-04,0.962
2018-04-09,2018-04-09,0.968
2018-04-10,2018-04-10,0.99
2018-04-11,2018-04-11,1.0
2018-04-12,2018-04-12,1.002
2018-04-13,2018-04-13,1.007
2018-04-16,2018-04-16,1.008
2018-04-17,2018-04-17,1.014
2018-04-18,2018-04-18,1.033
2018-04-19,2018-04-19,1.037
2018-04-20,2018-04-20,1.032
2018-04-23,2018-04-23,1.037
2018-04-24,2018-04-24,1.035
2018-04-25,2018-04-25,1.034
2018-04-26,2018-04-26,1.047
2018-04-27,2018-04-27,1.045
2018-05-02,2018-05-02,1.048
2018-05-03,2018-05-03,1.044
2018-05-04,2018-05-04,1.048
2018-05-07,2018-05-07,1.053
2018-05-08,2018-05-08,1.054
2018-05-09,2018-05-09,1.076
2018-05-10,2018-05-10,1.086
2018-05-11,2018-05-11,1.086
2018-05-14,2018-05-14,1.092
2018-05-15,2018-05-15,1.094
2018-05-16,2018-05-16,1.098
2018-05-17,2018-05-17,1.109
2018-05-18,2018-05-18,1.105
2018-05-21,2018-05-21,1.113
2018-05-22,2018-05-22,1.105
2018-05-23,2018-05-23,1.091
2018-05-24,2018-05-24,1.076
2018-05-25,2018-05-25,1.055
2018-05-28,2018-05-28,1.053
2018-05-29,2018-05-29,1.053
2018-05-30,2018-05-30,1.076
2018-05-31,2018-05-31,1.075
2018-06-01,2018-06-01,1.077
2018-06-04,2018-06-04,1.074
2018-06-05,2018-06-05,1.07
2018-06-06,2018-06-06,1.071
2018-06-07,2018-06-07,1.082
2018-06-08,2018-06-08,1.078
2018-06-11,2018-06-11,1.083
2018-06-12,2018-06-12,1.079
2018-06-13,2018-06-13,1.073
2018-06-14,2018-06-14,1.07
2018-06-15,2018-06-15,1.056
2018-06-19,2018-06-19,1.057
2018-06-20,2018-06-20,1.07
2018-06-21,2018-06-21,1.055
2018-06-22,2018-06-22,1.076
2018-06-25,2018-06-25,1.063
2018-06-26,2018-06-26,1.077
2018-06-27,2018-06-27,1.098
2018-06-28,2018-06-28,1.103
2018-06-29,2018-06-29,1.114
2018-06-30,2018-06-30,1.114
2018-07-02,2018-07-02,1.107
2018-07-03,2018-07-03,1.116
2018-07-04,2018-07-04,1.118
2018-07-05,2018-07-05,1.112
2018-07-06,2018-07-06,1.121
2018-07-09,2018-07-09,1.138
2018-07-10,2018-07-10,1.144
2018-07-11,2018-07-11,1.123
2018-07-12,2018-07-12,1.13
2018-07-13,2018-07-13,1.135
2018-07-16,2018-07-16,1.124
2018-07-17,2018-07-17,1.12
2018-07-18,2018-07-18,1.119
2018-07-19,2018-07-19,1.122
2018-07-20,2018-07-20,1.128
2018-07-23,2018-07-23,1.128
2018-07-24,2018-07-24,1.141
2018-07-25,2018-07-25,1.152
2018-07-26,2018-07-26,1.155
2018-07-27,2018-07-27,1.156
2018-07-30,2018-07-30,1.169
2018-07-31,2018-07-31,1.173
2018-08-01,2018-08-01,1.165
2018-08-02,2018-08-02,1.152
2018-08-03,2018-08-03,1.154
2018-08-06,2018-08-06,1.16
2018-08-07,2018-08-07,1.167
2018-08-08,2018-08-08,1.158
2018-08-09,2018-08-09,1.151
2018-08-10,2018-08-10,1.147
2018-08-13,2018-08-13,1.14
2018-08-14,2018-08-14,1.144
2018-08-15,2018-08-15,1.115
2018-08-16,2018-08-16,1.12
2018-08-17,2018-08-17,1.121
2018-08-20,2018-08-20,1.127
2018-08-21,2018-08-21,1.126
