净值日期,净值日期,累计净值
2022-11-01,2022-11-01,1.3035
2022-11-02,2022-11-02,1.2827
2022-11-03,2022-11-03,1.2693
2022-11-04,2022-11-04,1.2811
2022-11-07,2022-11-07,1.2898
2022-11-08,2022-11-08,1.2989
2022-11-09,2022-11-09,1.2773
2022-11-10,2022-11-10,1.3361
2022-11-11,2022-11-11,1.3385
2022-11-14,2022-11-14,1.3188
2022-11-15,2022-11-15,1.3205
2022-11-16,2022-11-16,1.3081
2022-11-17,2022-11-17,1.3054
2022-11-18,2022-11-18,1.3209
2022-11-21,2022-11-21,1.319
2022-11-22,2022-11-22,1.3405
2022-11-23,2022-11-23,1.3438
2022-11-24,2022-11-24,1.3439
2022-11-25,2022-11-25,1.3451
2022-11-28,2022-11-28,1.3331
2022-11-29,2022-11-29,1.3332
2022-11-30,2022-11-30,1.3551
2022-12-01,2022-12-01,1.3582
2022-12-02,2022-12-02,1.3428
2022-12-05,2022-12-05,1.3222
2022-12-06,2022-12-06,1.2929
2022-12-07,2022-12-07,1.2922
2022-12-08,2022-12-08,1.295
2022-12-09,2022-12-09,1.2905
2022-12-12,2022-12-12,1.2986
2022-12-13,2022-12-13,1.3189
2022-12-14,2022-12-14,1.3096
2022-12-15,2022-12-15,1.2711
2022-12-16,2022-12-16,1.2636
2022-12-19,2022-12-19,1.2544
2022-12-20,2022-12-20,1.2559
2022-12-21,2022-12-21,1.271
2022-12-22,2022-12-22,1.2534
2022-12-23,2022-12-23,1.2617
2022-12-26,2022-12-26,1.2619
2022-12-27,2022-12-27,1.2543
2022-12-28,2022-12-28,1.2445
2022-12-29,2022-12-29,1.2637
2022-12-30,2022-12-30,1.2573
2022-12-31,2022-12-31,1.2572
2023-01-03,2023-01-03,1.2493
2023-01-04,2023-01-04,1.2541
2023-01-05,2023-01-05,1.2368
2023-01-06,2023-01-06,1.2597
2023-01-09,2023-01-09,1.2566
2023-01-10,2023-01-10,1.2449
2023-01-11,2023-01-11,1.2616
2023-01-12,2023-01-12,1.266
2023-01-13,2023-01-13,1.2622
2023-01-16,2023-01-16,1.2624
2023-01-17,2023-01-17,1.262
2023-01-18,2023-01-18,1.2535
2023-01-19,2023-01-19,1.2417
2023-01-20,2023-01-20,1.2603
2023-01-30,2023-01-30,1.2793
2023-01-31,2023-01-31,1.2896
2023-02-01,2023-02-01,1.2977
2023-02-02,2023-02-02,1.3146
2023-02-03,2023-02-03,1.3112
2023-02-06,2023-02-06,1.3063
2023-02-07,2023-02-07,1.3193
2023-02-08,2023-02-08,1.3074
2023-02-09,2023-02-09,1.3046
2023-02-10,2023-02-10,1.3007
2023-02-13,2023-02-13,1.3193
2023-02-14,2023-02-14,1.3165
2023-02-15,2023-02-15,1.3222
2023-02-16,2023-02-16,1.3175
2023-02-17,2023-02-17,1.3104
2023-02-20,2023-02-20,1.3118
2023-02-21,2023-02-21,1.2891
2023-02-22,2023-02-22,1.2901
2023-02-23,2023-02-23,1.2971
2023-02-24,2023-02-24,1.2846
2023-02-27,2023-02-27,1.3009
2023-02-28,2023-02-28,1.297
2023-03-01,2023-03-01,1.2885
2023-03-02,2023-03-02,1.2828
2023-03-03,2023-03-03,1.3081
2023-03-06,2023-03-06,1.3122
2023-03-07,2023-03-07,1.2968
2023-03-08,2023-03-08,1.3019
2023-03-09,2023-03-09,1.2923
2023-03-10,2023-03-10,1.2744
2023-03-13,2023-03-13,1.2613
2023-03-14,2023-03-14,1.2716
2023-03-15,2023-03-15,1.2545
2023-03-16,2023-03-16,1.2847
2023-03-17,2023-03-17,1.2731
2023-03-20,2023-03-20,1.2746
2023-03-21,2023-03-21,1.2908
2023-03-22,2023-03-22,1.2795
2023-03-23,2023-03-23,1.2804
2023-03-24,2023-03-24,1.2735
2023-03-27,2023-03-27,1.2855
2023-03-28,2023-03-28,1.2835
2023-03-29,2023-03-29,1.2984
2023-03-30,2023-03-30,1.3089
2023-03-31,2023-03-31,1.3203
2023-04-03,2023-04-03,1.3275
2023-04-04,2023-04-04,1.3208
2023-04-06,2023-04-06,1.3208
2023-04-07,2023-04-07,1.3224
2023-04-10,2023-04-10,1.3218
2023-04-11,2023-04-11,1.3269
2023-04-12,2023-04-12,1.3232
2023-04-13,2023-04-13,1.3305
2023-04-14,2023-04-14,1.3291
2023-04-17,2023-04-17,1.3332
2023-04-18,2023-04-18,1.3381
2023-04-19,2023-04-19,1.3358
2023-04-20,2023-04-20,1.3349
2023-04-21,2023-04-21,1.3306
2023-04-24,2023-04-24,1.3327
2023-04-25,2023-04-25,1.3185
2023-04-26,2023-04-26,1.3201
2023-04-27,2023-04-27,1.336
2023-04-28,2023-04-28,1.3492
2023-05-04,2023-05-04,1.3151
2023-05-05,2023-05-05,1.3371
2023-05-08,2023-05-08,1.3381
2023-05-09,2023-05-09,1.3371
2023-05-10,2023-05-10,1.3417
2023-05-11,2023-05-11,1.3366
2023-05-12,2023-05-12,1.3413
2023-05-15,2023-05-15,1.3481
2023-05-16,2023-05-16,1.3403
2023-05-17,2023-05-17,1.3539
2023-05-18,2023-05-18,1.3714
2023-05-19,2023-05-19,1.3786
2023-05-22,2023-05-22,1.3763
2023-05-23,2023-05-23,1.369
2023-05-24,2023-05-24,1.3594
2023-05-25,2023-05-25,1.3683
2023-05-26,2023-05-26,1.3886
2023-05-29,2023-05-29,1.3851
2023-05-30,2023-05-30,1.3922
2023-05-31,2023-05-31,1.3826
2023-06-01,2023-06-01,1.3977
2023-06-02,2023-06-02,1.4171
2023-06-05,2023-06-05,1.4167
2023-06-06,2023-06-06,1.4199
2023-06-07,2023-06-07,1.4199
2023-06-08,2023-06-08,1.4262
2023-06-09,2023-06-09,1.4264
2023-06-12,2023-06-12,1.4367
2023-06-13,2023-06-13,1.4539
2023-06-14,2023-06-14,1.4587
2023-06-15,2023-06-15,1.4695
2023-06-16,2023-06-16,1.4644
2023-06-19,2023-06-19,1.4601
2023-06-20,2023-06-20,1.4605
2023-06-21,2023-06-21,1.4589
2023-06-26,2023-06-26,1.4538
2023-06-27,2023-06-27,1.4649
2023-06-28,2023-06-28,1.4683
2023-06-29,2023-06-29,1.4749
2023-06-30,2023-06-30,1.4917
2023-07-03,2023-07-03,1.4921
2023-07-04,2023-07-04,1.4904
2023-07-05,2023-07-05,1.4872
2023-07-06,2023-07-06,1.4754
2023-07-07,2023-07-07,1.475
2023-07-10,2023-07-10,1.4732
2023-07-11,2023-07-11,1.4797
2023-07-12,2023-07-12,1.4909
2023-07-13,2023-07-13,1.495
2023-07-14,2023-07-14,1.493
2023-07-17,2023-07-17,1.496
2023-07-18,2023-07-18,1.5068
2023-07-19,2023-07-19,1.5134
2023-07-20,2023-07-20,1.5049
2023-07-21,2023-07-21,1.504
2023-07-24,2023-07-24,1.5082
2023-07-25,2023-07-25,1.5106
2023-07-26,2023-07-26,1.5079
2023-07-27,2023-07-27,1.505
2023-07-28,2023-07-28,1.5141
2023-07-31,2023-07-31,1.5144
2023-08-01,2023-08-01,1.5105
2023-08-02,2023-08-02,1.4943
2023-08-03,2023-08-03,1.492
2023-08-04,2023-08-04,1.4886
2023-08-07,2023-08-07,1.4924
2023-08-08,2023-08-08,1.4895
2023-08-09,2023-08-09,1.4842
2023-08-10,2023-08-10,1.4874
2023-08-11,2023-08-11,1.4817
2023-08-14,2023-08-14,1.4913
2023-08-15,2023-08-15,1.4804
2023-08-16,2023-08-16,1.4764
2023-08-17,2023-08-17,1.4667
2023-08-18,2023-08-18,1.4613
2023-08-21,2023-08-21,1.4678
2023-08-22,2023-08-22,1.4689
2023-08-23,2023-08-23,1.4812
2023-08-24,2023-08-24,1.4647
2023-08-25,2023-08-25,1.4678
2023-08-28,2023-08-28,1.4723
2023-08-29,2023-08-29,1.4953
2023-08-30,2023-08-30,1.5016
2023-08-31,2023-08-31,1.5002
2023-09-01,2023-09-01,1.5007
2023-09-04,2023-09-04,1.5005
2023-09-05,2023-09-05,1.4958
2023-09-06,2023-09-06,1.488
2023-09-07,2023-09-07,1.4845
2023-09-08,2023-09-08,1.491
2023-09-11,2023-09-11,1.4968
2023-09-12,2023-09-12,1.4886
2023-09-13,2023-09-13,1.4881
2023-09-14,2023-09-14,1.4977
2023-09-15,2023-09-15,1.4814
2023-09-18,2023-09-18,1.4807
2023-09-19,2023-09-19,1.4749
2023-09-20,2023-09-20,1.4696
2023-09-21,2023-09-21,1.4451
2023-09-22,2023-09-22,1.4427
2023-09-25,2023-09-25,1.4424
2023-09-26,2023-09-26,1.4253
2023-09-27,2023-09-27,1.4244
2023-09-28,2023-09-28,1.4334
2023-10-09,2023-10-09,1.4403
2023-10-10,2023-10-10,1.4533
2023-10-11,2023-10-11,1.4544
2023-10-12,2023-10-12,1.4508
2023-10-13,2023-10-13,1.4419
2023-10-16,2023-10-16,1.4556
2023-10-17,2023-10-17,1.4557
2023-10-18,2023-10-18,1.4403
2023-10-19,2023-10-19,1.4304
2023-10-20,2023-10-20,1.4104
2023-10-23,2023-10-23,1.4093
2023-10-24,2023-10-24,1.4158
2023-10-25,2023-10-25,1.4019
2023-10-26,2023-10-26,1.3846
2023-10-27,2023-10-27,1.3795
2023-10-30,2023-10-30,1.3892
2023-10-31,2023-10-31,1.3965
2023-11-01,2023-11-01,1.4099
2023-11-02,2023-11-02,1.4357
2023-11-03,2023-11-03,1.4502
2023-11-06,2023-11-06,1.451
2023-11-07,2023-11-07,1.4554
2023-11-08,2023-11-08,1.455
2023-11-09,2023-11-09,1.4498
2023-11-10,2023-11-10,1.4615
2023-11-13,2023-11-13,1.4651
2023-11-14,2023-11-14,1.4913
2023-11-15,2023-11-15,1.4943
2023-11-16,2023-11-16,1.4926
2023-11-17,2023-11-17,1.4951
2023-11-20,2023-11-20,1.503
2023-11-21,2023-11-21,1.4964
2023-11-22,2023-11-22,1.4996
2023-11-23,2023-11-23,1.4994
2023-11-24,2023-11-24,1.4981
2023-11-27,2023-11-27,1.4962
2023-11-28,2023-11-28,1.4982
2023-11-29,2023-11-29,1.4943
2023-11-30,2023-11-30,1.4965
2023-12-01,2023-12-01,1.507
2023-12-04,2023-12-04,1.4976
2023-12-05,2023-12-05,1.5008
2023-12-06,2023-12-06,1.4973
2023-12-07,2023-12-07,1.5062
2023-12-08,2023-12-08,1.5103
2023-12-11,2023-12-11,1.5161
2023-12-12,2023-12-12,1.5231
2023-12-13,2023-12-13,1.5367
2023-12-14,2023-12-14,1.5466
2023-12-15,2023-12-15,1.5426
2023-12-18,2023-12-18,1.5489
2023-12-19,2023-12-19,1.5573
2023-12-20,2023-12-20,1.5451
2023-12-21,2023-12-21,1.5502
2023-12-22,2023-12-22,1.5525
2023-12-25,2023-12-25,1.5535
2023-12-26,2023-12-26,1.5563
2023-12-27,2023-12-27,1.5621
2023-12-28,2023-12-28,1.5629
2023-12-29,2023-12-29,1.5574
2023-12-31,2023-12-31,1.5573
2024-01-02,2024-01-02,1.5458
2024-01-03,2024-01-03,1.5402
2024-01-04,2024-01-04,1.5379
2024-01-05,2024-01-05,1.5382
2024-01-08,2024-01-08,1.5517
2024-01-09,2024-01-09,1.5536
2024-01-10,2024-01-10,1.5612
2024-01-11,2024-01-11,1.5592
2024-01-12,2024-01-12,1.5633
2024-01-15,2024-01-15,1.5635
2024-01-16,2024-01-16,1.5615
2024-01-17,2024-01-17,1.5525
2024-01-18,2024-01-18,1.5627
2024-01-19,2024-01-19,1.5781
2024-01-22,2024-01-22,1.5849
2024-01-23,2024-01-23,1.5863
2024-01-24,2024-01-24,1.5915
2024-01-25,2024-01-25,1.5958
2024-01-26,2024-01-26,1.5967
2024-01-29,2024-01-29,1.602
2024-01-30,2024-01-30,1.6043
2024-01-31,2024-01-31,1.5836
2024-02-01,2024-02-01,1.5926
2024-02-02,2024-02-02,1.61
2024-02-05,2024-02-05,1.6063
2024-02-06,2024-02-06,1.6102
2024-02-07,2024-02-07,1.6209
2024-02-08,2024-02-08,1.6223
2024-02-19,2024-02-19,1.6259
2024-02-20,2024-02-20,1.617
2024-02-21,2024-02-21,1.6161
2024-02-22,2024-02-22,1.6463
2024-02-23,2024-02-23,1.6503
2024-02-26,2024-02-26,1.6457
2024-02-27,2024-02-27,1.6445
2024-02-28,2024-02-28,1.644
2024-02-29,2024-02-29,1.6467
2024-03-01,2024-03-01,1.66
2024-03-04,2024-03-04,1.66
2024-03-05,2024-03-05,1.6458
2024-03-06,2024-03-06,1.6523
2024-03-07,2024-03-07,1.6639
2024-03-08,2024-03-08,1.6579
2024-03-11,2024-03-11,1.6525
2024-03-12,2024-03-12,1.6668
2024-03-13,2024-03-13,1.6655
2024-03-14,2024-03-14,1.6625
2024-03-15,2024-03-15,1.6508
2024-03-18,2024-03-18,1.6613
2024-03-19,2024-03-19,1.6677
2024-03-20,2024-03-20,1.6774
2024-03-21,2024-03-21,1.6889
2024-03-22,2024-03-22,1.6855
2024-03-25,2024-03-25,1.6814
2024-03-26,2024-03-26,1.6782
2024-03-27,2024-03-27,1.6848
2024-03-28,2024-03-28,1.6875
2024-03-29,2024-03-29,1.6875
