净值日期,净值日期,累计净值
2021-09-30,2021-09-30,1.2546
2021-10-08,2021-10-08,1.2605
2021-10-11,2021-10-11,1.2576
2021-10-12,2021-10-12,1.2601
2021-10-13,2021-10-13,1.2765
2021-10-14,2021-10-14,1.2845
2021-10-15,2021-10-15,1.2919
2021-10-18,2021-10-18,1.2886
2021-10-19,2021-10-19,1.2823
2021-10-20,2021-10-20,1.2712
2021-10-21,2021-10-21,1.26
2021-10-22,2021-10-22,1.2526
2021-10-25,2021-10-25,1.2507
2021-10-26,2021-10-26,1.2612
2021-10-27,2021-10-27,1.2563
2021-10-28,2021-10-28,1.2435
2021-10-29,2021-10-29,1.2375
2021-11-01,2021-11-01,1.2526
2021-11-02,2021-11-02,1.2524
2021-11-03,2021-11-03,1.2544
2021-11-04,2021-11-04,1.255
2021-11-05,2021-11-05,1.2638
2021-11-08,2021-11-08,1.2781
2021-11-09,2021-11-09,1.268
2021-11-10,2021-11-10,1.2679
2021-11-11,2021-11-11,1.2713
2021-11-12,2021-11-12,1.2805
2021-11-15,2021-11-15,1.2746
2021-11-16,2021-11-16,1.2663
2021-11-17,2021-11-17,1.2611
2021-11-18,2021-11-18,1.2489
2021-11-19,2021-11-19,1.2487
2021-11-22,2021-11-22,1.2286
2021-11-23,2021-11-23,1.2383
2021-11-24,2021-11-24,1.2279
2021-11-25,2021-11-25,1.2332
2021-11-26,2021-11-26,1.19
2021-11-29,2021-11-29,1.1931
2021-11-30,2021-11-30,1.1971
2021-12-01,2021-12-01,1.2027
2021-12-02,2021-12-02,1.2179
2021-12-03,2021-12-03,1.202
2021-12-06,2021-12-06,1.1886
2021-12-07,2021-12-07,1.2041
2021-12-08,2021-12-08,1.2135
2021-12-09,2021-12-09,1.2111
2021-12-10,2021-12-10,1.2157
2021-12-13,2021-12-13,1.1979
2021-12-14,2021-12-14,1.1961
2021-12-15,2021-12-15,1.1891
2021-12-16,2021-12-16,1.1903
2021-12-17,2021-12-17,1.1753
2021-12-20,2021-12-20,1.1643
2021-12-21,2021-12-21,1.1747
2021-12-22,2021-12-22,1.1904
2021-12-23,2021-12-23,1.1995
2021-12-24,2021-12-24,1.1963
2021-12-27,2021-12-27,1.2014
2021-12-28,2021-12-28,1.2069
2021-12-29,2021-12-29,1.2135
2021-12-30,2021-12-30,1.2164
2021-12-31,2021-12-31,1.2207
2022-01-04,2022-01-04,1.2434
2022-01-05,2022-01-05,1.2446
2022-01-06,2022-01-06,1.2416
2022-01-07,2022-01-07,1.2488
2022-01-10,2022-01-10,1.2542
2022-01-11,2022-01-11,1.2728
2022-01-12,2022-01-12,1.2811
2022-01-13,2022-01-13,1.2761
2022-01-14,2022-01-14,1.2733
2022-01-17,2022-01-17,1.2721
2022-01-18,2022-01-18,1.2557
2022-01-19,2022-01-19,1.2469
2022-01-20,2022-01-20,1.2393
2022-01-21,2022-01-21,1.2185
2022-01-24,2022-01-24,1.1756
2022-01-25,2022-01-25,1.1909
2022-01-26,2022-01-26,1.1803
2022-01-27,2022-01-27,1.1758
2022-01-28,2022-01-28,1.189
2022-02-07,2022-02-07,1.1935
2022-02-08,2022-02-08,1.1961
2022-02-09,2022-02-09,1.2095
2022-02-10,2022-02-10,1.1982
2022-02-11,2022-02-11,1.1824
2022-02-14,2022-02-14,1.1572
2022-02-15,2022-02-15,1.186
2022-02-16,2022-02-16,1.1849
2022-02-17,2022-02-17,1.1776
2022-02-18,2022-02-18,1.1764
2022-02-21,2022-02-21,1.1756
2022-02-22,2022-02-22,1.171
2022-02-23,2022-02-23,1.1594
2022-02-24,2022-02-24,1.1182
2022-02-25,2022-02-25,1.1545
2022-02-28,2022-02-28,1.1499
2022-03-01,2022-03-01,1.126
2022-03-02,2022-03-02,1.144
2022-03-03,2022-03-03,1.1196
2022-03-04,2022-03-04,1.1009
2022-03-07,2022-03-07,1.0754
2022-03-08,2022-03-08,1.0801
2022-03-09,2022-03-09,1.1211
2022-03-10,2022-03-10,1.1187
2022-03-11,2022-03-11,1.1188
2022-03-14,2022-03-14,1.1352
2022-03-15,2022-03-15,1.1512
2022-03-16,2022-03-16,1.1761
2022-03-17,2022-03-17,1.1722
2022-03-18,2022-03-18,1.178
2022-03-21,2022-03-21,1.1672
2022-03-22,2022-03-22,1.177
2022-03-23,2022-03-23,1.16
2022-03-24,2022-03-24,1.1736
2022-03-25,2022-03-25,1.1726
2022-03-28,2022-03-28,1.1795
2022-03-29,2022-03-29,1.1954
2022-03-30,2022-03-30,1.1879
2022-03-31,2022-03-31,1.1834
2022-04-01,2022-04-01,1.1979
2022-04-06,2022-04-06,1.2123
2022-04-07,2022-04-07,1.206
2022-04-08,2022-04-08,1.2164
2022-04-11,2022-04-11,1.2072
2022-04-12,2022-04-12,1.2019
2022-04-13,2022-04-13,1.1947
2022-04-14,2022-04-14,1.1883
2022-04-15,2022-04-15,1.1926
2022-04-18,2022-04-18,1.189
2022-04-19,2022-04-19,1.1731
2022-04-20,2022-04-20,1.1883
2022-04-21,2022-04-21,1.1963
2022-04-22,2022-04-22,1.1932
2022-04-25,2022-04-25,1.1915
2022-04-26,2022-04-26,1.1995
2022-04-27,2022-04-27,1.2008
2022-04-28,2022-04-28,1.2126
2022-04-29,2022-04-29,1.2054
2022-05-05,2022-05-05,1.1691
2022-05-06,2022-05-06,1.1639
2022-05-09,2022-05-09,1.1541
2022-05-10,2022-05-10,1.1481
2022-05-11,2022-05-11,1.1428
2022-05-12,2022-05-12,1.1365
2022-05-13,2022-05-13,1.1432
2022-05-16,2022-05-16,1.1391
2022-05-17,2022-05-17,1.1669
2022-05-18,2022-05-18,1.1433
2022-05-19,2022-05-19,1.1443
2022-05-20,2022-05-20,1.1507
2022-05-23,2022-05-23,1.1456
2022-05-24,2022-05-24,1.1314
2022-05-25,2022-05-25,1.1281
2022-05-26,2022-05-26,1.1383
2022-05-27,2022-05-27,1.1574
2022-05-30,2022-05-30,1.159
2022-05-31,2022-05-31,1.1508
2022-06-01,2022-06-01,1.1525
2022-06-02,2022-06-02,1.1734
2022-06-06,2022-06-06,1.1496
2022-06-07,2022-06-07,1.1489
2022-06-08,2022-06-08,1.1408
2022-06-09,2022-06-09,1.1387
2022-06-10,2022-06-10,1.1285
2022-06-13,2022-06-13,1.109
2022-06-14,2022-06-14,1.1151
2022-06-15,2022-06-15,1.1211
2022-06-16,2022-06-16,1.0878
2022-06-17,2022-06-17,1.0831
2022-06-20,2022-06-20,1.0844
2022-06-21,2022-06-21,1.0987
2022-06-22,2022-06-22,1.0874
2022-06-23,2022-06-23,1.0969
2022-06-24,2022-06-24,1.1071
2022-06-27,2022-06-27,1.1014
2022-06-28,2022-06-28,1.0941
2022-06-29,2022-06-29,1.0989
2022-06-30,2022-06-30,1.0974
2022-07-01,2022-07-01,1.0965
2022-07-04,2022-07-04,1.0998
2022-07-05,2022-07-05,1.0998
2022-07-06,2022-07-06,1.1181
2022-07-07,2022-07-07,1.1235
2022-07-08,2022-07-08,1.1197
2022-07-11,2022-07-11,1.116
2022-07-12,2022-07-12,1.1177
2022-07-13,2022-07-13,1.1052
2022-07-14,2022-07-14,1.1047
2022-07-15,2022-07-15,1.1221
2022-07-18,2022-07-18,1.1197
2022-07-19,2022-07-19,1.1363
2022-07-20,2022-07-20,1.1363
2022-07-21,2022-07-21,1.1542
2022-07-22,2022-07-22,1.1517
2022-07-25,2022-07-25,1.1486
2022-07-26,2022-07-26,1.1367
2022-07-27,2022-07-27,1.156
2022-07-28,2022-07-28,1.1706
2022-07-29,2022-07-29,1.1862
2022-08-01,2022-08-01,1.1984
2022-08-02,2022-08-02,1.2087
2022-08-03,2022-08-03,1.2096
2022-08-04,2022-08-04,1.2017
2022-08-05,2022-08-05,1.196
2022-08-08,2022-08-08,1.2057
2022-08-09,2022-08-09,1.2004
2022-08-10,2022-08-10,1.2167
2022-08-11,2022-08-11,1.2053
2022-08-12,2022-08-12,1.2168
2022-08-15,2022-08-15,1.2189
2022-08-16,2022-08-16,1.2304
2022-08-17,2022-08-17,1.2358
2022-08-18,2022-08-18,1.2328
2022-08-19,2022-08-19,1.2205
2022-08-22,2022-08-22,1.2086
2022-08-23,2022-08-23,1.2215
2022-08-24,2022-08-24,1.2276
2022-08-25,2022-08-25,1.2237
2022-08-26,2022-08-26,1.2133
2022-08-29,2022-08-29,1.2139
2022-08-30,2022-08-30,1.2319
2022-08-31,2022-08-31,1.2291
2022-09-01,2022-09-01,1.2347
2022-09-02,2022-09-02,1.2298
2022-09-05,2022-09-05,1.2312
2022-09-06,2022-09-06,1.2341
2022-09-07,2022-09-07,1.2458
2022-09-08,2022-09-08,1.2552
2022-09-09,2022-09-09,1.2525
2022-09-13,2022-09-13,1.2499
2022-09-14,2022-09-14,1.2608
2022-09-15,2022-09-15,1.2514
2022-09-16,2022-09-16,1.2385
2022-09-19,2022-09-19,1.2475
2022-09-20,2022-09-20,1.2518
2022-09-21,2022-09-21,1.2433
2022-09-22,2022-09-22,1.2299
2022-09-23,2022-09-23,1.2123
2022-09-26,2022-09-26,1.1938
2022-09-27,2022-09-27,1.1968
2022-09-28,2022-09-28,1.2111
2022-09-29,2022-09-29,1.1904
2022-09-30,2022-09-30,1.2072
2022-10-10,2022-10-10,1.2078
2022-10-11,2022-10-11,1.1954
2022-10-12,2022-10-12,1.1994
2022-10-13,2022-10-13,1.2026
2022-10-14,2022-10-14,1.1959
2022-10-17,2022-10-17,1.2153
2022-10-18,2022-10-18,1.2148
2022-10-19,2022-10-19,1.2083
2022-10-20,2022-10-20,1.221
2022-10-21,2022-10-21,1.2313
2022-10-24,2022-10-24,1.2337
2022-10-25,2022-10-25,1.2425
2022-10-26,2022-10-26,1.2554
2022-10-27,2022-10-27,1.2467
2022-10-28,2022-10-28,1.2551
2022-10-31,2022-10-31,1.2572
2022-11-01,2022-11-01,1.2672
2022-11-02,2022-11-02,1.2582
2022-11-03,2022-11-03,1.2681
2022-11-04,2022-11-04,1.2862
2022-11-07,2022-11-07,1.2871
2022-11-08,2022-11-08,1.2968
2022-11-09,2022-11-09,1.2844
2022-11-10,2022-11-10,1.3082
2022-11-11,2022-11-11,1.3011
2022-11-14,2022-11-14,1.2793
2022-11-15,2022-11-15,1.2743
2022-11-16,2022-11-16,1.2574
2022-11-17,2022-11-17,1.2599
2022-11-18,2022-11-18,1.2649
2022-11-21,2022-11-21,1.261
2022-11-22,2022-11-22,1.2715
2022-11-23,2022-11-23,1.2639
2022-11-24,2022-11-24,1.2685
2022-11-25,2022-11-25,1.2789
2022-11-28,2022-11-28,1.2827
2022-11-29,2022-11-29,1.2955
2022-11-30,2022-11-30,1.3059
2022-12-01,2022-12-01,1.3
2022-12-02,2022-12-02,1.2864
2022-12-05,2022-12-05,1.2725
2022-12-06,2022-12-06,1.2521
2022-12-07,2022-12-07,1.255
2022-12-08,2022-12-08,1.2532
2022-12-09,2022-12-09,1.2412
2022-12-12,2022-12-12,1.2403
2022-12-13,2022-12-13,1.2506
2022-12-14,2022-12-14,1.248
2022-12-15,2022-12-15,1.2247
2022-12-16,2022-12-16,1.2286
2022-12-19,2022-12-19,1.2327
2022-12-20,2022-12-20,1.2341
2022-12-21,2022-12-21,1.2228
2022-12-22,2022-12-22,1.2104
2022-12-23,2022-12-23,1.1959
2022-12-26,2022-12-26,1.1964
2022-12-27,2022-12-27,1.2053
2022-12-28,2022-12-28,1.2132
2022-12-29,2022-12-29,1.2233
2022-12-30,2022-12-30,1.2125
2022-12-31,2022-12-31,1.2125
2023-01-03,2023-01-03,1.2168
2023-01-04,2023-01-04,1.2035
2023-01-05,2023-01-05,1.198
2023-01-06,2023-01-06,1.2032
2023-01-09,2023-01-09,1.2001
2023-01-10,2023-01-10,1.1889
2023-01-11,2023-01-11,1.1915
2023-01-12,2023-01-12,1.194
2023-01-13,2023-01-13,1.1911
2023-01-16,2023-01-16,1.1846
2023-01-17,2023-01-17,1.1901
2023-01-18,2023-01-18,1.1966
2023-01-19,2023-01-19,1.1989
2023-01-20,2023-01-20,1.2026
2023-01-30,2023-01-30,1.1595
2023-01-31,2023-01-31,1.1632
2023-02-01,2023-02-01,1.1498
2023-02-02,2023-02-02,1.1426
2023-02-03,2023-02-03,1.1449
2023-02-06,2023-02-06,1.146
2023-02-07,2023-02-07,1.1453
2023-02-08,2023-02-08,1.1521
2023-02-09,2023-02-09,1.1529
2023-02-10,2023-02-10,1.1544
2023-02-13,2023-02-13,1.1516
2023-02-14,2023-02-14,1.1507
2023-02-15,2023-02-15,1.1612
2023-02-16,2023-02-16,1.1679
2023-02-17,2023-02-17,1.1663
2023-02-20,2023-02-20,1.1647
2023-02-21,2023-02-21,1.156
2023-02-22,2023-02-22,1.1465
2023-02-23,2023-02-23,1.1524
2023-02-24,2023-02-24,1.1413
2023-02-27,2023-02-27,1.1494
2023-02-28,2023-02-28,1.1453
2023-03-01,2023-03-01,1.152
2023-03-02,2023-03-02,1.1469
2023-03-03,2023-03-03,1.1695
2023-03-06,2023-03-06,1.1701
2023-03-07,2023-03-07,1.1701
2023-03-08,2023-03-08,1.1797
2023-03-09,2023-03-09,1.1693
2023-03-10,2023-03-10,1.1606
2023-03-13,2023-03-13,1.1377
2023-03-14,2023-03-14,1.1334
2023-03-15,2023-03-15,1.1101
2023-03-16,2023-03-16,1.1285
2023-03-17,2023-03-17,1.1219
2023-03-20,2023-03-20,1.1176
2023-03-21,2023-03-21,1.1192
2023-03-22,2023-03-22,1.1208
2023-03-23,2023-03-23,1.1252
2023-03-24,2023-03-24,1.1137
2023-03-27,2023-03-27,1.1174
2023-03-28,2023-03-28,1.1127
2023-03-29,2023-03-29,1.1211
2023-03-30,2023-03-30,1.1268
2023-03-31,2023-03-31,1.1368
2023-04-03,2023-04-03,1.1393
2023-04-04,2023-04-04,1.142
2023-04-06,2023-04-06,1.1528
2023-04-07,2023-04-07,1.1543
2023-04-10,2023-04-10,1.1526
2023-04-11,2023-04-11,1.1572
2023-04-12,2023-04-12,1.1612
2023-04-13,2023-04-13,1.1609
2023-04-14,2023-04-14,1.1584
2023-04-17,2023-04-17,1.1556
2023-04-18,2023-04-18,1.1534
2023-04-19,2023-04-19,1.1509
2023-04-20,2023-04-20,1.1559
2023-04-21,2023-04-21,1.1507
2023-04-24,2023-04-24,1.1593
2023-04-25,2023-04-25,1.1592
2023-04-26,2023-04-26,1.1694
2023-04-27,2023-04-27,1.1813
2023-04-28,2023-04-28,1.1909
2023-05-04,2023-05-04,1.193
2023-05-05,2023-05-05,1.1962
2023-05-08,2023-05-08,1.1997
2023-05-09,2023-05-09,1.1997
2023-05-10,2023-05-10,1.2059
2023-05-11,2023-05-11,1.1978
2023-05-12,2023-05-12,1.2009
2023-05-15,2023-05-15,1.2107
2023-05-16,2023-05-16,1.2025
2023-05-17,2023-05-17,1.2024
2023-05-18,2023-05-18,1.1984
2023-05-19,2023-05-19,1.2008
2023-05-22,2023-05-22,1.2076
2023-05-23,2023-05-23,1.2091
2023-05-24,2023-05-24,1.2142
2023-05-25,2023-05-25,1.2179
2023-05-26,2023-05-26,1.2379
2023-05-29,2023-05-29,1.2353
2023-05-30,2023-05-30,1.235
2023-05-31,2023-05-31,1.2339
2023-06-01,2023-06-01,1.2454
2023-06-02,2023-06-02,1.2513
2023-06-05,2023-06-05,1.2463
2023-06-06,2023-06-06,1.2522
2023-06-07,2023-06-07,1.2592
2023-06-08,2023-06-08,1.2565
2023-06-09,2023-06-09,1.2531
2023-06-12,2023-06-12,1.2581
2023-06-13,2023-06-13,1.2719
2023-06-14,2023-06-14,1.2785
2023-06-15,2023-06-15,1.2794
2023-06-16,2023-06-16,1.2821
2023-06-19,2023-06-19,1.2781
2023-06-20,2023-06-20,1.2848
2023-06-21,2023-06-21,1.2882
2023-06-26,2023-06-26,1.2832
2023-06-27,2023-06-27,1.2912
2023-06-28,2023-06-28,1.3007
2023-06-29,2023-06-29,1.3035
2023-06-30,2023-06-30,1.3106
2023-07-03,2023-07-03,1.3135
2023-07-04,2023-07-04,1.3137
2023-07-05,2023-07-05,1.3096
2023-07-06,2023-07-06,1.3061
2023-07-07,2023-07-07,1.3059
2023-07-10,2023-07-10,1.3046
2023-07-11,2023-07-11,1.3121
2023-07-12,2023-07-12,1.3168
2023-07-13,2023-07-13,1.312
2023-07-14,2023-07-14,1.3126
2023-07-17,2023-07-17,1.3194
2023-07-18,2023-07-18,1.3221
2023-07-19,2023-07-19,1.3268
2023-07-20,2023-07-20,1.3264
2023-07-21,2023-07-21,1.3201
2023-07-24,2023-07-24,1.3216
2023-07-25,2023-07-25,1.3222
2023-07-26,2023-07-26,1.3216
2023-07-27,2023-07-27,1.3147
2023-07-28,2023-07-28,1.3171
2023-07-31,2023-07-31,1.3248
2023-08-01,2023-08-01,1.3177
2023-08-02,2023-08-02,1.2983
2023-08-03,2023-08-03,1.2974
2023-08-04,2023-08-04,1.3044
2023-08-07,2023-08-07,1.3078
2023-08-08,2023-08-08,1.3057
2023-08-09,2023-08-09,1.3075
2023-08-10,2023-08-10,1.3077
2023-08-11,2023-08-11,1.3014
2023-08-14,2023-08-14,1.2989
2023-08-15,2023-08-15,1.2947
2023-08-16,2023-08-16,1.3031
2023-08-17,2023-08-17,1.3007
2023-08-18,2023-08-18,1.3
2023-08-21,2023-08-21,1.305
2023-08-22,2023-08-22,1.308
2023-08-23,2023-08-23,1.3241
2023-08-24,2023-08-24,1.3132
2023-08-25,2023-08-25,1.3095
2023-08-28,2023-08-28,1.312
2023-08-29,2023-08-29,1.3198
2023-08-30,2023-08-30,1.3187
2023-08-31,2023-08-31,1.3167
2023-09-01,2023-09-01,1.3251
2023-09-04,2023-09-04,1.3255
2023-09-05,2023-09-05,1.3315
2023-09-06,2023-09-06,1.3288
2023-09-07,2023-09-07,1.3377
2023-09-08,2023-09-08,1.3501
2023-09-11,2023-09-11,1.3604
2023-09-12,2023-09-12,1.3459
2023-09-13,2023-09-13,1.3471
2023-09-14,2023-09-14,1.3501
2023-09-15,2023-09-15,1.3429
2023-09-18,2023-09-18,1.3403
2023-09-19,2023-09-19,1.3351
2023-09-20,2023-09-20,1.3328
2023-09-21,2023-09-21,1.318
2023-09-22,2023-09-22,1.3196
2023-09-25,2023-09-25,1.3232
2023-09-26,2023-09-26,1.3149
2023-09-27,2023-09-27,1.3214
2023-09-28,2023-09-28,1.3128
2023-10-09,2023-10-09,1.3068
2023-10-10,2023-10-10,1.3199
2023-10-11,2023-10-11,1.3234
2023-10-12,2023-10-12,1.3172
2023-10-13,2023-10-13,1.3189
2023-10-16,2023-10-16,1.3267
2023-10-17,2023-10-17,1.3263
2023-10-18,2023-10-18,1.315
2023-10-19,2023-10-19,1.3158
2023-10-20,2023-10-20,1.3057
2023-10-23,2023-10-23,1.2918
2023-10-24,2023-10-24,1.2966
2023-10-25,2023-10-25,1.2823
2023-10-26,2023-10-26,1.2682
2023-10-27,2023-10-27,1.2739
2023-10-30,2023-10-30,1.2826
2023-10-31,2023-10-31,1.2809
2023-11-01,2023-11-01,1.2845
2023-11-02,2023-11-02,1.2948
2023-11-03,2023-11-03,1.3032
2023-11-06,2023-11-06,1.3064
2023-11-07,2023-11-07,1.3088
2023-11-08,2023-11-08,1.3115
2023-11-09,2023-11-09,1.3055
2023-11-10,2023-11-10,1.3146
2023-11-13,2023-11-13,1.3154
2023-11-14,2023-11-14,1.3281
2023-11-15,2023-11-15,1.3294
2023-11-16,2023-11-16,1.3293
2023-11-17,2023-11-17,1.3311
2023-11-20,2023-11-20,1.327
2023-11-21,2023-11-21,1.3268
2023-11-22,2023-11-22,1.3262
2023-11-23,2023-11-23,1.3234
2023-11-24,2023-11-24,1.323
2023-11-27,2023-11-27,1.3211
2023-11-28,2023-11-28,1.3296
2023-11-29,2023-11-29,1.3347
2023-11-30,2023-11-30,1.3447
2023-12-01,2023-12-01,1.3551
2023-12-04,2023-12-04,1.367
2023-12-05,2023-12-05,1.379
2023-12-06,2023-12-06,1.3823
2023-12-07,2023-12-07,1.3843
2023-12-08,2023-12-08,1.38
2023-12-11,2023-12-11,1.3883
2023-12-12,2023-12-12,1.3823
2023-12-13,2023-12-13,1.3915
2023-12-14,2023-12-14,1.4017
2023-12-15,2023-12-15,1.4078
2023-12-18,2023-12-18,1.4066
2023-12-19,2023-12-19,1.414
2023-12-20,2023-12-20,1.3867
2023-12-21,2023-12-21,1.3994
2023-12-22,2023-12-22,1.4049
2023-12-25,2023-12-25,1.4055
2023-12-26,2023-12-26,1.4069
2023-12-27,2023-12-27,1.4141
2023-12-28,2023-12-28,1.4216
2023-12-29,2023-12-29,1.4146
2023-12-31,2023-12-31,1.4145
2024-01-02,2024-01-02,1.4123
2024-01-03,2024-01-03,1.4119
2024-01-04,2024-01-04,1.4222
2024-01-05,2024-01-05,1.4272
2024-01-08,2024-01-08,1.423
2024-01-09,2024-01-09,1.4192
2024-01-10,2024-01-10,1.4242
2024-01-11,2024-01-11,1.4264
2024-01-12,2024-01-12,1.4468
2024-01-15,2024-01-15,1.4498
2024-01-16,2024-01-16,1.4388
2024-01-17,2024-01-17,1.4183
2024-01-18,2024-01-18,1.4235
2024-01-19,2024-01-19,1.4352
2024-01-22,2024-01-22,1.4422
2024-01-23,2024-01-23,1.413
2024-01-24,2024-01-24,1.4233
2024-01-25,2024-01-25,1.4235
2024-01-26,2024-01-26,1.4241
2024-01-29,2024-01-29,1.4453
2024-01-30,2024-01-30,1.4323
2024-01-31,2024-01-31,1.445
2024-02-01,2024-02-01,1.4475
2024-02-02,2024-02-02,1.4555
2024-02-05,2024-02-05,1.4518
2024-02-06,2024-02-06,1.4693
2024-02-07,2024-02-07,1.4682
2024-02-08,2024-02-08,1.459
2024-02-19,2024-02-19,1.4745
2024-02-20,2024-02-20,1.4811
2024-02-21,2024-02-21,1.4712
2024-02-22,2024-02-22,1.4825
2024-02-23,2024-02-23,1.4858
2024-02-26,2024-02-26,1.4807
2024-02-27,2024-02-27,1.4806
2024-02-28,2024-02-28,1.4655
2024-02-29,2024-02-29,1.4687
2024-03-01,2024-03-01,1.4891
2024-03-04,2024-03-04,1.4883
2024-03-05,2024-03-05,1.4845
2024-03-06,2024-03-06,1.4896
2024-03-07,2024-03-07,1.4949
2024-03-08,2024-03-08,1.4978
2024-03-11,2024-03-11,1.483
2024-03-12,2024-03-12,1.4771
2024-03-13,2024-03-13,1.4379
2024-03-14,2024-03-14,1.4507
2024-03-15,2024-03-15,1.445
2024-03-18,2024-03-18,1.4491
2024-03-19,2024-03-19,1.4339
2024-03-20,2024-03-20,1.4381
2024-03-21,2024-03-21,1.4477
2024-03-22,2024-03-22,1.4473
2024-03-25,2024-03-25,1.4464
2024-03-26,2024-03-26,1.4496
2024-03-27,2024-03-27,1.458
2024-03-28,2024-03-28,1.471
2024-03-29,2024-03-29,1.47
