净值日期,净值日期,累计净值
2014-11-24,2014-11-24,0.624
2014-11-25,2014-11-25,0.627
2014-11-26,2014-11-26,0.625
2014-11-27,2014-11-27,0.624
2014-11-28,2014-11-28,0.61
2014-12-01,2014-12-01,0.623
2014-12-02,2014-12-02,0.62
2014-12-03,2014-12-03,0.624
2014-12-04,2014-12-04,0.625
2014-12-05,2014-12-05,0.618
2014-12-08,2014-12-08,0.615
2014-12-09,2014-12-09,0.625
2014-12-10,2014-12-10,0.625
2014-12-11,2014-12-11,0.618
2014-12-12,2014-12-12,0.619
2014-12-15,2014-12-15,0.606
2014-12-16,2014-12-16,0.603
2014-12-17,2014-12-17,0.604
2014-12-18,2014-12-18,0.595
2014-12-19,2014-12-19,0.594
2014-12-22,2014-12-22,0.587
2014-12-23,2014-12-23,0.582
2014-12-24,2014-12-24,0.587
2014-12-25,2014-12-25,0.591
2014-12-26,2014-12-26,0.595
2014-12-29,2014-12-29,0.594
2014-12-30,2014-12-30,0.614
2014-12-31,2014-12-31,0.603
2015-01-05,2015-01-05,0.6
2015-01-06,2015-01-06,0.609
2015-01-07,2015-01-07,0.608
2015-01-08,2015-01-08,0.611
2015-01-09,2015-01-09,0.612
2015-01-12,2015-01-12,0.619
2015-01-13,2015-01-13,0.621
2015-01-14,2015-01-14,0.621
2015-01-15,2015-01-15,0.644
2015-01-16,2015-01-16,0.649
2015-01-19,2015-01-19,0.646
2015-01-20,2015-01-20,0.66
2015-01-21,2015-01-21,0.66
2015-01-22,2015-01-22,0.663
2015-01-23,2015-01-23,0.658
2015-01-26,2015-01-26,0.65
2015-01-27,2015-01-27,0.65
2015-01-28,2015-01-28,0.645
2015-01-29,2015-01-29,0.627
2015-01-30,2015-01-30,0.639
2015-02-02,2015-02-02,0.637
2015-02-03,2015-02-03,0.628
2015-02-04,2015-02-04,0.633
2015-02-05,2015-02-05,0.64
2015-02-06,2015-02-06,0.626
2015-02-09,2015-02-09,0.625
2015-02-10,2015-02-10,0.623
2015-02-11,2015-02-11,0.62
2015-02-12,2015-02-12,0.618
2015-02-13,2015-02-13,0.621
2015-02-16,2015-02-16,0.624
2015-02-17,2015-02-17,0.613
2015-02-25,2015-02-25,0.613
2015-02-26,2015-02-26,0.616
2015-02-27,2015-02-27,0.609
2015-03-02,2015-03-02,0.605
2015-03-03,2015-03-03,0.609
2015-03-04,2015-03-04,0.603
2015-03-05,2015-03-05,0.603
2015-03-06,2015-03-06,0.59
2015-03-09,2015-03-09,0.591
2015-03-10,2015-03-10,0.587
2015-03-11,2015-03-11,0.579
2015-03-12,2015-03-12,0.579
2015-03-13,2015-03-13,0.584
2015-03-16,2015-03-16,0.58
2015-03-17,2015-03-17,0.579
2015-03-18,2015-03-18,0.592
2015-03-19,2015-03-19,0.601
2015-03-20,2015-03-20,0.606
2015-03-23,2015-03-23,0.607
2015-03-24,2015-03-24,0.61
2015-03-25,2015-03-25,0.611
2015-03-26,2015-03-26,0.614
2015-03-27,2015-03-27,0.613
2015-03-30,2015-03-30,0.605
2015-03-31,2015-03-31,0.608
2015-04-01,2015-04-01,0.616
2015-04-02,2015-04-02,0.616
2015-04-03,2015-04-03,0.628
2015-04-07,2015-04-07,0.627
2015-04-08,2015-04-08,0.617
2015-04-09,2015-04-09,0.615
2015-04-10,2015-04-10,0.619
2015-04-13,2015-04-13,0.612
2015-04-14,2015-04-14,0.611
2015-04-15,2015-04-15,0.615
2015-04-16,2015-04-16,0.62
2015-04-17,2015-04-17,0.62
2015-04-20,2015-04-20,0.615
2015-04-21,2015-04-21,0.617
2015-04-22,2015-04-22,0.611
2015-04-23,2015-04-23,0.614
2015-04-24,2015-04-24,0.608
2015-04-27,2015-04-27,0.615
2015-04-28,2015-04-28,0.624
2015-04-29,2015-04-29,0.62
2015-04-30,2015-04-30,0.61
2015-05-04,2015-05-04,0.612
2015-05-05,2015-05-05,0.616
2015-05-06,2015-05-06,0.617
2015-05-07,2015-05-07,0.61
2015-05-08,2015-05-08,0.612
2015-05-11,2015-05-11,0.609
2015-05-12,2015-05-12,0.614
2015-05-13,2015-05-13,0.628
2015-05-14,2015-05-14,0.632
2015-05-15,2015-05-15,0.63
2015-05-18,2015-05-18,0.631
2015-05-19,2015-05-19,0.624
2015-05-20,2015-05-20,0.622
2015-05-21,2015-05-21,0.623
2015-05-22,2015-05-22,0.621
2015-05-25,2015-05-25,0.62
2015-05-26,2015-05-26,0.611
2015-05-27,2015-05-27,0.612
2015-05-28,2015-05-28,0.61
2015-05-29,2015-05-29,0.616
2015-06-01,2015-06-01,0.616
2015-06-02,2015-06-02,0.615
2015-06-03,2015-06-03,0.614
2015-06-04,2015-06-04,0.612
2015-06-05,2015-06-05,0.602
2015-06-08,2015-06-08,0.604
2015-06-09,2015-06-09,0.607
2015-06-10,2015-06-10,0.612
2015-06-11,2015-06-11,0.608
2015-06-12,2015-06-12,0.607
2015-06-15,2015-06-15,0.608
2015-06-16,2015-06-16,0.606
2015-06-17,2015-06-17,0.61
2015-06-18,2015-06-18,0.619
2015-06-19,2015-06-19,0.618
2015-06-23,2015-06-23,0.603
2015-06-24,2015-06-24,0.602
2015-06-25,2015-06-25,0.602
2015-06-26,2015-06-26,0.602
2015-06-29,2015-06-29,0.605
2015-06-30,2015-06-30,0.604
2015-07-01,2015-07-01,0.602
2015-07-02,2015-07-02,0.6
2015-07-03,2015-07-03,0.6
2015-07-06,2015-07-06,0.598
2015-07-07,2015-07-07,0.594
2015-07-08,2015-07-08,0.592
2015-07-09,2015-07-09,0.597
2015-07-10,2015-07-10,0.594
2015-07-13,2015-07-13,0.591
2015-07-14,2015-07-14,0.593
2015-07-15,2015-07-15,0.587
2015-07-16,2015-07-16,0.586
2015-07-17,2015-07-17,0.58
2015-07-20,2015-07-20,0.565
2015-07-21,2015-07-21,0.57
2015-07-22,2015-07-22,0.56
2015-07-23,2015-07-23,0.567
2015-07-24,2015-07-24,0.57
2015-07-27,2015-07-27,0.562
2015-07-28,2015-07-28,0.562
2015-07-29,2015-07-29,0.563
2015-07-30,2015-07-30,0.563
2015-07-31,2015-07-31,0.563
2015-08-03,2015-08-03,0.561
2015-08-04,2015-08-04,0.56
2015-08-05,2015-08-05,0.556
2015-08-06,2015-08-06,0.563
2015-08-07,2015-08-07,0.561
2015-08-10,2015-08-10,0.565
2015-08-11,2015-08-11,0.547
2015-08-12,2015-08-12,0.55
2015-08-13,2015-08-13,0.546
2015-08-14,2015-08-14,0.548
2015-08-17,2015-08-17,0.548
2015-08-18,2015-08-18,0.548
2015-08-19,2015-08-19,0.553
2015-08-20,2015-08-20,0.565
2015-08-21,2015-08-21,0.568
2015-08-24,2015-08-24,0.562
2015-08-25,2015-08-25,0.553
2015-08-26,2015-08-26,0.549
2015-08-27,2015-08-27,0.549
2015-08-28,2015-08-28,0.556
2015-08-31,2015-08-31,0.55
2015-09-01,2015-09-01,0.555
2015-09-02,2015-09-02,0.551
2015-09-07,2015-09-07,0.54
2015-09-08,2015-09-08,0.541
2015-09-09,2015-09-09,0.535
2015-09-10,2015-09-10,0.537
2015-09-11,2015-09-11,0.533
2015-09-14,2015-09-14,0.535
2015-09-15,2015-09-15,0.533
2015-09-16,2015-09-16,0.54
2015-09-17,2015-09-17,0.542
2015-09-18,2015-09-18,0.547
2015-09-21,2015-09-21,0.543
2015-09-22,2015-09-22,0.54
2015-09-23,2015-09-23,0.542
2015-09-24,2015-09-24,0.553
2015-09-25,2015-09-25,0.549
2015-09-28,2015-09-28,0.543
2015-09-29,2015-09-29,0.541
2015-09-30,2015-09-30,0.534
2015-10-08,2015-10-08,0.545
2015-10-09,2015-10-09,0.553
2015-10-12,2015-10-12,0.555
2015-10-13,2015-10-13,0.554
2015-10-14,2015-10-14,0.565
2015-10-15,2015-10-15,0.565
2015-10-16,2015-10-16,0.562
2015-10-19,2015-10-19,0.559
2015-10-20,2015-10-20,0.563
2015-10-21,2015-10-21,0.557
2015-10-22,2015-10-22,0.555
2015-10-23,2015-10-23,0.554
2015-10-26,2015-10-26,0.554
2015-10-27,2015-10-27,0.554
2015-10-28,2015-10-28,0.553
2015-10-29,2015-10-29,0.546
2015-10-30,2015-10-30,0.542
2015-11-02,2015-11-02,0.537
2015-11-03,2015-11-03,0.531
2015-11-04,2015-11-04,0.527
2015-11-05,2015-11-05,0.525
2015-11-06,2015-11-06,0.518
2015-11-09,2015-11-09,0.52
2015-11-10,2015-11-10,0.52
2015-11-11,2015-11-11,0.518
2015-11-12,2015-11-12,0.518
2015-11-13,2015-11-13,0.517
2015-11-16,2015-11-16,0.518
2015-11-17,2015-11-17,0.513
2015-11-18,2015-11-18,0.512
2015-11-19,2015-11-19,0.517
2015-11-20,2015-11-20,0.515
2015-11-23,2015-11-23,0.512
2015-11-24,2015-11-24,0.515
2015-11-25,2015-11-25,0.513
2015-11-26,2015-11-26,0.513
2015-11-27,2015-11-27,0.507
2015-11-30,2015-11-30,0.51
2015-12-01,2015-12-01,0.511
2015-12-02,2015-12-02,0.506
2015-12-03,2015-12-03,0.511
2015-12-04,2015-12-04,0.52
2015-12-07,2015-12-07,0.516
2015-12-08,2015-12-08,0.517
2015-12-09,2015-12-09,0.517
2015-12-10,2015-12-10,0.518
2015-12-11,2015-12-11,0.521
2015-12-14,2015-12-14,0.518
2015-12-15,2015-12-15,0.515
2015-12-16,2015-12-16,0.522
2015-12-17,2015-12-17,0.512
2015-12-18,2015-12-18,0.519
2015-12-21,2015-12-21,0.524
2015-12-22,2015-12-22,0.522
2015-12-23,2015-12-23,0.52
2015-12-24,2015-12-24,0.523
2015-12-25,2015-12-25,0.522
2015-12-28,2015-12-28,0.52
2015-12-29,2015-12-29,0.52
2015-12-30,2015-12-30,0.517
2015-12-31,2015-12-31,0.517
2016-01-04,2016-01-04,0.524
2016-01-05,2016-01-05,0.526
2016-01-06,2016-01-06,0.533
2016-01-07,2016-01-07,0.544
2016-01-08,2016-01-08,0.542
2016-01-11,2016-01-11,0.538
2016-01-12,2016-01-12,0.534
2016-01-13,2016-01-13,0.536
2016-01-14,2016-01-14,0.53
2016-01-15,2016-01-15,0.535
2016-01-18,2016-01-18,0.533
2016-01-19,2016-01-19,0.533
2016-01-20,2016-01-20,0.54
2016-01-21,2016-01-21,0.538
2016-01-22,2016-01-22,0.537
2016-01-25,2016-01-25,0.541
2016-01-26,2016-01-26,0.546
2016-01-27,2016-01-27,0.547
2016-01-28,2016-01-28,0.544
2016-01-29,2016-01-29,0.544
2016-02-01,2016-02-01,0.549
2016-02-02,2016-02-02,0.549
2016-02-03,2016-02-03,0.556
2016-02-04,2016-02-04,0.563
2016-02-05,2016-02-05,0.567
2016-02-15,2016-02-15,0.592
2016-02-16,2016-02-16,0.583
2016-02-17,2016-02-17,0.585
2016-02-18,2016-02-18,0.595
2016-02-19,2016-02-19,0.594
2016-02-22,2016-02-22,0.583
2016-02-23,2016-02-23,0.592
2016-02-24,2016-02-24,0.597
2016-02-25,2016-02-25,0.597
2016-02-26,2016-02-26,0.592
2016-02-29,2016-02-29,0.6
2016-03-01,2016-03-01,0.596
2016-03-02,2016-03-02,0.601
2016-03-03,2016-03-03,0.609
2016-03-04,2016-03-04,0.61
2016-03-07,2016-03-07,0.609
2016-03-08,2016-03-08,0.608
2016-03-09,2016-03-09,0.603
2016-03-10,2016-03-10,0.612
2016-03-11,2016-03-11,0.602
2016-03-14,2016-03-14,0.595
2016-03-15,2016-03-15,0.595
2016-03-16,2016-03-16,0.603
2016-03-17,2016-03-17,0.606
2016-03-18,2016-03-18,0.601
2016-03-21,2016-03-21,0.6
2016-03-22,2016-03-22,0.602
2016-03-23,2016-03-23,0.588
2016-03-24,2016-03-24,0.588
2016-03-25,2016-03-25,0.589
2016-03-28,2016-03-28,0.591
2016-03-29,2016-03-29,0.597
2016-03-30,2016-03-30,0.591
2016-03-31,2016-03-31,0.592
2016-04-01,2016-04-01,0.586
2016-04-05,2016-04-05,0.591
2016-04-06,2016-04-06,0.589
2016-04-07,2016-04-07,0.597
2016-04-08,2016-04-08,0.596
2016-04-11,2016-04-11,0.603
2016-04-12,2016-04-12,0.603
2016-04-13,2016-04-13,0.596
2016-04-14,2016-04-14,0.591
2016-04-15,2016-04-15,0.593
2016-04-18,2016-04-18,0.592
2016-04-19,2016-04-19,0.601
2016-04-20,2016-04-20,0.597
2016-04-21,2016-04-21,0.6
2016-04-22,2016-04-22,0.594
2016-04-25,2016-04-25,0.598
2016-04-26,2016-04-26,0.597
2016-04-27,2016-04-27,0.598
2016-04-28,2016-04-28,0.608
2016-04-29,2016-04-29,0.619
2016-05-03,2016-05-03,0.616
2016-05-04,2016-05-04,0.616
2016-05-05,2016-05-05,0.616
2016-05-06,2016-05-06,0.621
2016-05-09,2016-05-09,0.609
2016-05-10,2016-05-10,0.61
2016-05-11,2016-05-11,0.616
2016-05-12,2016-05-12,0.611
2016-05-13,2016-05-13,0.614
2016-05-16,2016-05-16,0.615
2016-05-17,2016-05-17,0.616
2016-05-18,2016-05-18,0.608
2016-05-19,2016-05-19,0.606
2016-05-20,2016-05-20,0.605
2016-05-23,2016-05-23,0.603
2016-05-24,2016-05-24,0.594
2016-05-25,2016-05-25,0.593
2016-05-26,2016-05-26,0.591
2016-05-27,2016-05-27,0.586
2016-05-30,2016-05-30,0.588
2016-05-31,2016-05-31,0.589
2016-06-01,2016-06-01,0.59
2016-06-02,2016-06-02,0.588
2016-06-03,2016-06-03,0.604
2016-06-06,2016-06-06,0.604
2016-06-07,2016-06-07,0.603
2016-06-08,2016-06-08,0.614
2016-06-13,2016-06-13,0.625
2016-06-14,2016-06-14,0.626
2016-06-15,2016-06-15,0.63
2016-06-16,2016-06-16,0.628
2016-06-17,2016-06-17,0.63
2016-06-20,2016-06-20,0.626
2016-06-21,2016-06-21,0.616
2016-06-22,2016-06-22,0.617
2016-06-23,2016-06-23,0.613
2016-06-24,2016-06-24,0.639
2016-06-27,2016-06-27,0.647
2016-06-28,2016-06-28,0.642
2016-06-29,2016-06-29,0.643
2016-06-30,2016-06-30,0.645
2016-07-01,2016-07-01,0.656
2016-07-04,2016-07-04,0.658
2016-07-05,2016-07-05,0.662
2016-07-06,2016-07-06,0.67
2016-07-07,2016-07-07,0.665
2016-07-08,2016-07-08,0.667
2016-07-11,2016-07-11,0.664
2016-07-12,2016-07-12,0.655
2016-07-13,2016-07-13,0.658
2016-07-14,2016-07-14,0.654
2016-07-15,2016-07-15,0.652
2016-07-18,2016-07-18,0.653
2016-07-19,2016-07-19,0.654
2016-07-20,2016-07-20,0.646
2016-07-21,2016-07-21,0.652
2016-07-22,2016-07-22,0.647
2016-07-25,2016-07-25,0.645
2016-07-26,2016-07-26,0.646
2016-07-27,2016-07-27,0.653
2016-07-28,2016-07-28,0.654
2016-07-29,2016-07-29,0.659
2016-08-01,2016-08-01,0.657
2016-08-02,2016-08-02,0.666
2016-08-03,2016-08-03,0.66
2016-08-04,2016-08-04,0.663
2016-08-05,2016-08-05,0.653
2016-08-08,2016-08-08,0.652
2016-08-09,2016-08-09,0.654
2016-08-10,2016-08-10,0.657
2016-08-11,2016-08-11,0.653
2016-08-12,2016-08-12,0.654
2016-08-15,2016-08-15,0.653
2016-08-16,2016-08-16,0.655
2016-08-17,2016-08-17,0.653
2016-08-18,2016-08-18,0.657
2016-08-19,2016-08-19,0.653
2016-08-22,2016-08-22,0.655
2016-08-23,2016-08-23,0.655
2016-08-24,2016-08-24,0.646
2016-08-25,2016-08-25,0.646
2016-08-26,2016-08-26,0.647
2016-08-29,2016-08-29,0.647
2016-08-30,2016-08-30,0.642
2016-08-31,2016-08-31,0.641
2016-09-01,2016-09-01,0.642
2016-09-02,2016-09-02,0.647
2016-09-05,2016-09-05,0.649
2016-09-06,2016-09-06,0.657
2016-09-07,2016-09-07,0.655
2016-09-08,2016-09-08,0.653
2016-09-09,2016-09-09,0.649
2016-09-12,2016-09-12,0.65
2016-09-13,2016-09-13,0.645
2016-09-14,2016-09-14,0.648
2016-09-19,2016-09-19,0.643
2016-09-20,2016-09-20,0.641
2016-09-21,2016-09-21,0.65
2016-09-22,2016-09-22,0.652
2016-09-23,2016-09-23,0.653
2016-09-26,2016-09-26,0.654
2016-09-27,2016-09-27,0.648
2016-09-28,2016-09-28,0.646
2016-09-29,2016-09-29,0.646
2016-09-30,2016-09-30,0.646
2016-10-10,2016-10-10,0.619
2016-10-11,2016-10-11,0.618
2016-10-12,2016-10-12,0.618
2016-10-13,2016-10-13,0.62
2016-10-14,2016-10-14,0.617
2016-10-17,2016-10-17,0.619
2016-10-18,2016-10-18,0.622
2016-10-19,2016-10-19,0.626
2016-10-20,2016-10-20,0.624
2016-10-21,2016-10-21,0.626
2016-10-24,2016-10-24,0.626
2016-10-25,2016-10-25,0.63
2016-10-26,2016-10-26,0.628
2016-10-27,2016-10-27,0.628
2016-10-28,2016-10-28,0.632
2016-10-31,2016-10-31,0.631
2016-11-01,2016-11-01,0.638
2016-11-02,2016-11-02,0.642
2016-11-03,2016-11-03,0.642
2016-11-04,2016-11-04,0.643
2016-11-07,2016-11-07,0.635
2016-11-08,2016-11-08,0.634
2016-11-09,2016-11-09,0.634
2016-11-10,2016-11-10,0.625
2016-11-11,2016-11-11,0.613
2016-11-14,2016-11-14,0.608
2016-11-15,2016-11-15,0.614
2016-11-16,2016-11-16,0.613
2016-11-17,2016-11-17,0.612
2016-11-18,2016-11-18,0.606
2016-11-21,2016-11-21,0.61
2016-11-22,2016-11-22,0.607
2016-11-23,2016-11-23,0.597
2016-11-24,2016-11-24,0.598
2016-11-25,2016-11-25,0.597
2016-11-28,2016-11-28,0.6
2016-11-29,2016-11-29,0.597
2016-11-30,2016-11-30,0.59
2016-12-01,2016-12-01,0.589
2016-12-02,2016-12-02,0.591
2016-12-05,2016-12-05,0.587
2016-12-06,2016-12-06,0.587
2016-12-07,2016-12-07,0.59
2016-12-08,2016-12-08,0.587
2016-12-09,2016-12-09,0.584
2016-12-12,2016-12-12,0.586
2016-12-13,2016-12-13,0.583
2016-12-14,2016-12-14,0.58
2016-12-15,2016-12-15,0.57
2016-12-16,2016-12-16,0.575
2016-12-19,2016-12-19,0.576
2016-12-20,2016-12-20,0.573
2016-12-21,2016-12-21,0.574
2016-12-22,2016-12-22,0.573
2016-12-23,2016-12-23,0.574
2016-12-26,2016-12-26,0.574
2016-12-27,2016-12-27,0.577
2016-12-28,2016-12-28,0.578
2016-12-29,2016-12-29,0.585
2016-12-30,2016-12-30,0.583
2016-12-31,2016-12-31,0.583
2017-01-03,2017-01-03,0.586
2017-01-04,2017-01-04,0.589
2017-01-05,2017-01-05,0.596
2017-01-06,2017-01-06,0.587
2017-01-09,2017-01-09,0.595
2017-01-10,2017-01-10,0.598
2017-01-11,2017-01-11,0.597
2017-01-12,2017-01-12,0.602
2017-01-13,2017-01-13,0.6
2017-01-16,2017-01-16,0.6
2017-01-17,2017-01-17,0.61
2017-01-18,2017-01-18,0.602
2017-01-19,2017-01-19,0.6
2017-01-20,2017-01-20,0.603
2017-01-23,2017-01-23,0.606
2017-01-24,2017-01-24,0.602
2017-01-25,2017-01-25,0.598
2017-01-26,2017-01-26,0.593
2017-02-03,2017-02-03,0.608
2017-02-06,2017-02-06,0.615
2017-02-07,2017-02-07,0.615
2017-02-08,2017-02-08,0.621
2017-02-09,2017-02-09,0.615
2017-02-10,2017-02-10,0.616
2017-02-13,2017-02-13,0.613
2017-02-14,2017-02-14,0.613
2017-02-15,2017-02-15,0.613
2017-02-16,2017-02-16,0.617
2017-02-17,2017-02-17,0.615
2017-02-20,2017-02-20,0.616
2017-02-21,2017-02-21,0.616
2017-02-22,2017-02-22,0.616
2017-02-23,2017-02-23,0.622
2017-02-24,2017-02-24,0.625
2017-02-27,2017-02-27,0.625
2017-02-28,2017-02-28,0.624
2017-03-01,2017-03-01,0.621
2017-03-02,2017-03-02,0.617
2017-03-03,2017-03-03,0.615
2017-03-06,2017-03-06,0.612
2017-03-07,2017-03-07,0.609
2017-03-08,2017-03-08,0.605
2017-03-09,2017-03-09,0.603
2017-03-10,2017-03-10,0.604
2017-03-13,2017-03-13,0.603
2017-03-14,2017-03-14,0.603
2017-03-15,2017-03-15,0.609
2017-03-16,2017-03-16,0.614
2017-03-17,2017-03-17,0.615
2017-03-20,2017-03-20,0.619
2017-03-21,2017-03-21,0.624
2017-03-22,2017-03-22,0.625
2017-03-23,2017-03-23,0.623
2017-03-24,2017-03-24,0.624
2017-03-27,2017-03-27,0.627
2017-03-28,2017-03-28,0.625
2017-03-29,2017-03-29,0.626
2017-03-30,2017-03-30,0.622
2017-03-31,2017-03-31,0.623
2017-04-05,2017-04-05,0.625
2017-04-06,2017-04-06,0.624
2017-04-07,2017-04-07,0.627
2017-04-10,2017-04-10,0.626
2017-04-11,2017-04-11,0.634
2017-04-12,2017-04-12,0.637
2017-04-13,2017-04-13,0.638
2017-04-14,2017-04-14,0.639
2017-04-17,2017-04-17,0.638
2017-04-18,2017-04-18,0.641
2017-04-19,2017-04-19,0.635
2017-04-20,2017-04-20,0.638
2017-04-21,2017-04-21,0.639
2017-04-24,2017-04-24,0.634
2017-04-25,2017-04-25,0.63
2017-04-26,2017-04-26,0.631
2017-04-27,2017-04-27,0.63
2017-04-28,2017-04-28,0.631
2017-05-02,2017-05-02,0.626
2017-05-03,2017-05-03,0.62
2017-05-04,2017-05-04,0.613
2017-05-05,2017-05-05,0.613
2017-05-08,2017-05-08,0.612
2017-05-09,2017-05-09,0.609
2017-05-10,2017-05-10,0.609
2017-05-11,2017-05-11,0.61
2017-05-12,2017-05-12,0.612
2017-05-15,2017-05-15,0.614
2017-05-16,2017-05-16,0.616
2017-05-17,2017-05-17,0.625
2017-05-18,2017-05-18,0.622
2017-05-19,2017-05-19,0.625
2017-05-22,2017-05-22,0.627
2017-05-23,2017-05-23,0.624
2017-05-24,2017-05-24,0.625
2017-05-25,2017-05-25,0.625
2017-05-26,2017-05-26,0.63
2017-05-31,2017-05-31,0.63
2017-06-01,2017-06-01,0.625
2017-06-02,2017-06-02,0.63
2017-06-05,2017-06-05,0.629
2017-06-06,2017-06-06,0.636
2017-06-07,2017-06-07,0.633
2017-06-08,2017-06-08,0.628
2017-06-09,2017-06-09,0.623
2017-06-12,2017-06-12,0.622
2017-06-13,2017-06-13,0.623
2017-06-14,2017-06-14,0.622
2017-06-15,2017-06-15,0.616
2017-06-16,2017-06-16,0.617
2017-06-19,2017-06-19,0.613
2017-06-20,2017-06-20,0.612
2017-06-21,2017-06-21,0.615
2017-06-22,2017-06-22,0.617
2017-06-23,2017-06-23,0.62
2017-06-26,2017-06-26,0.614
2017-06-27,2017-06-27,0.618
2017-06-28,2017-06-28,0.616
2017-06-29,2017-06-29,0.613
2017-06-30,2017-06-30,0.61
2017-07-03,2017-07-03,0.601
2017-07-04,2017-07-04,0.602
2017-07-05,2017-07-05,0.603
2017-07-06,2017-07-06,0.603
2017-07-07,2017-07-07,0.597
2017-07-10,2017-07-10,0.597
2017-07-11,2017-07-11,0.598
2017-07-12,2017-07-12,0.601
2017-07-13,2017-07-13,0.599
2017-07-14,2017-07-14,0.604
2017-07-17,2017-07-17,0.604
2017-07-18,2017-07-18,0.609
2017-07-19,2017-07-19,0.607
2017-07-20,2017-07-20,0.609
2017-07-21,2017-07-21,0.613
2017-07-24,2017-07-24,0.614
2017-07-25,2017-07-25,0.612
2017-07-26,2017-07-26,0.614
2017-07-27,2017-07-27,0.613
2017-07-28,2017-07-28,0.617
2017-07-31,2017-07-31,0.617
2017-08-01,2017-08-01,0.615
2017-08-02,2017-08-02,0.615
2017-08-03,2017-08-03,0.615
2017-08-04,2017-08-04,0.61
2017-08-07,2017-08-07,0.61
2017-08-08,2017-08-08,0.61
2017-08-09,2017-08-09,0.617
2017-08-10,2017-08-10,0.62
2017-08-11,2017-08-11,0.62
2017-08-14,2017-08-14,0.615
2017-08-15,2017-08-15,0.611
2017-08-16,2017-08-16,0.615
2017-08-17,2017-08-17,0.619
2017-08-18,2017-08-18,0.62
2017-08-21,2017-08-21,0.62
2017-08-22,2017-08-22,0.617
2017-08-23,2017-08-23,0.619
2017-08-24,2017-08-24,0.617
2017-08-25,2017-08-25,0.62
2017-08-28,2017-08-28,0.626
2017-08-29,2017-08-29,0.627
2017-08-30,2017-08-30,0.623
2017-08-31,2017-08-31,0.628
2017-09-01,2017-09-01,0.629
2017-09-04,2017-09-04,0.629
2017-09-05,2017-09-05,0.63
2017-09-06,2017-09-06,0.628
2017-09-07,2017-09-07,0.633
2017-09-08,2017-09-08,0.631
2017-09-11,2017-09-11,0.622
2017-09-12,2017-09-12,0.624
2017-09-13,2017-09-13,0.621
2017-09-14,2017-09-14,0.623
2017-09-15,2017-09-15,0.621
2017-09-18,2017-09-18,0.616
2017-09-19,2017-09-19,0.617
2017-09-20,2017-09-20,0.617
2017-09-21,2017-09-21,0.611
2017-09-22,2017-09-22,0.614
2017-09-25,2017-09-25,0.619
2017-09-26,2017-09-26,0.616
2017-09-27,2017-09-27,0.611
2017-09-28,2017-09-28,0.612
2017-09-29,2017-09-29,0.612
2017-10-09,2017-10-09,0.612
2017-10-10,2017-10-10,0.613
2017-10-11,2017-10-11,0.61
2017-10-12,2017-10-12,0.61
2017-10-13,2017-10-13,0.615
2017-10-16,2017-10-16,0.613
2017-10-17,2017-10-17,0.608
2017-10-18,2017-10-18,0.606
2017-10-19,2017-10-19,0.61
2017-10-20,2017-10-20,0.607
2017-10-23,2017-10-23,0.607
2017-10-24,2017-10-24,0.606
2017-10-25,2017-10-25,0.606
2017-10-26,2017-10-26,0.602
2017-10-27,2017-10-27,0.604
2017-10-30,2017-10-30,0.606
2017-10-31,2017-10-31,0.604
2017-11-01,2017-11-01,0.604
2017-11-02,2017-11-02,0.604
2017-11-03,2017-11-03,0.599
2017-11-06,2017-11-06,0.604
2017-11-07,2017-11-07,0.604
2017-11-08,2017-11-08,0.607
2017-11-09,2017-11-09,0.608
2017-11-10,2017-11-10,0.606
2017-11-13,2017-11-13,0.606
2017-11-14,2017-11-14,0.607
2017-11-15,2017-11-15,0.606
2017-11-16,2017-11-16,0.606
2017-11-17,2017-11-17,0.611
2017-11-20,2017-11-20,0.607
2017-11-21,2017-11-21,0.607
2017-11-22,2017-11-22,0.611
2017-11-23,2017-11-23,0.61
2017-11-24,2017-11-24,0.606
2017-11-27,2017-11-27,0.61
2017-11-28,2017-11-28,0.609
2017-11-29,2017-11-29,0.606
2017-11-30,2017-11-30,0.603
2017-12-01,2017-12-01,0.605
2017-12-04,2017-12-04,0.603
2017-12-05,2017-12-05,0.598
2017-12-06,2017-12-06,0.599
2017-12-07,2017-12-07,0.592
2017-12-08,2017-12-08,0.591
2017-12-11,2017-12-11,0.589
2017-12-12,2017-12-12,0.588
2017-12-13,2017-12-13,0.593
2017-12-14,2017-12-14,0.592
2017-12-15,2017-12-15,0.593
2017-12-18,2017-12-18,0.596
2017-12-19,2017-12-19,0.596
2017-12-20,2017-12-20,0.597
2017-12-21,2017-12-21,0.595
2017-12-22,2017-12-22,0.598
2017-12-25,2017-12-25,0.597
2017-12-26,2017-12-26,0.597
2017-12-27,2017-12-27,0.601
2017-12-28,2017-12-28,0.604
2017-12-29,2017-12-29,0.607
2017-12-31,2017-12-31,0.607
2018-01-02,2018-01-02,0.61
2018-01-03,2018-01-03,0.609
2018-01-04,2018-01-04,0.613
2018-01-05,2018-01-05,0.611
2018-01-08,2018-01-08,0.61
2018-01-09,2018-01-09,0.608
2018-01-10,2018-01-10,0.612
2018-01-11,2018-01-11,0.614
2018-01-12,2018-01-12,0.618
2018-01-15,2018-01-15,0.617
2018-01-16,2018-01-16,0.614
2018-01-17,2018-01-17,0.611
2018-01-18,2018-01-18,0.611
2018-01-19,2018-01-19,0.61
