净值日期,净值日期,累计净值
2023-10-10,2023-10-10,2.0894
2023-10-11,2023-10-11,2.0666
2023-10-12,2023-10-12,2.0608
2023-10-13,2023-10-13,2.0762
2023-10-16,2023-10-16,2.1058
2023-10-17,2023-10-17,2.1164
2023-10-18,2023-10-18,2.1086
2023-10-19,2023-10-19,2.0809
2023-10-20,2023-10-20,2.0735
2023-10-23,2023-10-23,2.0497
2023-10-24,2023-10-24,2.0649
2023-10-25,2023-10-25,2.0879
2023-10-26,2023-10-26,2.0595
2023-10-27,2023-10-27,2.0488
2023-10-30,2023-10-30,2.0341
2023-10-31,2023-10-31,2.0536
2023-11-01,2023-11-01,2.0437
2023-11-02,2023-11-02,2.0376
2023-11-03,2023-11-03,2.0445
2023-11-06,2023-11-06,2.0122
2023-11-07,2023-11-07,2.0343
2023-11-08,2023-11-08,2.0215
2023-11-09,2023-11-09,2.0735
2023-11-10,2023-11-10,2.092
2023-11-13,2023-11-13,2.1017
2023-11-14,2023-11-14,2.0819
2023-11-15,2023-11-15,2.0966
2023-11-16,2023-11-16,2.1013
2023-11-17,2023-11-17,2.0907
2023-11-20,2023-11-20,2.0811
2023-11-21,2023-11-21,2.0884
2023-11-22,2023-11-22,2.0849
2023-11-23,2023-11-23,2.1147
2023-11-24,2023-11-24,2.1326
2023-11-27,2023-11-27,2.1638
2023-11-28,2023-11-28,2.158
2023-11-29,2023-11-29,2.1822
2023-11-30,2023-11-30,2.1835
2023-12-01,2023-12-01,2.1998
2023-12-04,2023-12-04,2.2208
2023-12-05,2023-12-05,2.1825
2023-12-06,2023-12-06,2.1828
2023-12-07,2023-12-07,2.1718
2023-12-08,2023-12-08,2.1634
2023-12-11,2023-12-11,2.2035
2023-12-12,2023-12-12,2.2138
2023-12-13,2023-12-13,2.1912
2023-12-14,2023-12-14,2.1937
2023-12-15,2023-12-15,2.1811
2023-12-18,2023-12-18,2.1858
2023-12-19,2023-12-19,2.1798
2023-12-20,2023-12-20,2.1857
2023-12-21,2023-12-21,2.1894
2023-12-22,2023-12-22,2.2073
2023-12-25,2023-12-25,2.2324
2023-12-26,2023-12-26,2.2002
2023-12-27,2023-12-27,2.2229
2023-12-28,2023-12-28,2.1963
2023-12-29,2023-12-29,2.2119
2023-12-31,2023-12-31,2.2118
2024-01-02,2024-01-02,2.2699
2024-01-03,2024-01-03,2.2842
2024-01-04,2024-01-04,2.2974
2024-01-05,2024-01-05,2.2889
2024-01-08,2024-01-08,2.2775
2024-01-09,2024-01-09,2.2971
2024-01-10,2024-01-10,2.2852
2024-01-11,2024-01-11,2.2544
2024-01-12,2024-01-12,2.2599
2024-01-15,2024-01-15,2.2725
2024-01-16,2024-01-16,2.2739
2024-01-17,2024-01-17,2.2477
2024-01-18,2024-01-18,2.2462
2024-01-19,2024-01-19,2.2208
2024-01-22,2024-01-22,2.1702
2024-01-23,2024-01-23,2.2034
2024-01-24,2024-01-24,2.2356
2024-01-25,2024-01-25,2.3088
2024-01-26,2024-01-26,2.3146
2024-01-29,2024-01-29,2.2991
2024-01-30,2024-01-30,2.2704
2024-01-31,2024-01-31,2.2727
2024-02-01,2024-02-01,2.2596
2024-02-02,2024-02-02,2.2428
2024-02-05,2024-02-05,2.2482
2024-02-06,2024-02-06,2.2769
2024-02-07,2024-02-07,2.3161
2024-02-08,2024-02-08,2.3289
2024-02-19,2024-02-19,2.4184
2024-02-20,2024-02-20,2.441
2024-02-21,2024-02-21,2.4409
2024-02-22,2024-02-22,2.5418
2024-02-23,2024-02-23,2.5069
2024-02-26,2024-02-26,2.4708
2024-02-27,2024-02-27,2.4757
2024-02-28,2024-02-28,2.4563
2024-02-29,2024-02-29,2.4651
2024-03-01,2024-03-01,2.5045
2024-03-04,2024-03-04,2.5581
2024-03-05,2024-03-05,2.5513
2024-03-06,2024-03-06,2.5632
2024-03-07,2024-03-07,2.5745
2024-03-08,2024-03-08,2.5656
2024-03-11,2024-03-11,2.5055
2024-03-12,2024-03-12,2.4458
2024-03-13,2024-03-13,2.4391
2024-03-14,2024-03-14,2.4569
2024-03-15,2024-03-15,2.4284
2024-03-18,2024-03-18,2.3926
2024-03-19,2024-03-19,2.42
2024-03-20,2024-03-20,2.4237
2024-03-21,2024-03-21,2.4107
2024-03-22,2024-03-22,2.4109
2024-03-25,2024-03-25,2.3979
2024-03-26,2024-03-26,2.3532
2024-03-27,2024-03-27,2.3417
2024-03-28,2024-03-28,2.3471
2024-03-29,2024-03-29,2.3895
2024-04-01,2024-04-01,2.3627
